Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,CalMass,AlignMasses,Abundance,sn,resolution,rel_abu,peak_index
633.185670060607,0,0,0,0,0,0,0,0,,None,634.192946527486,0,-1,633.185670060607,633.185670060607,8443932,38.8,145895.3,0.0147625780695612,4346
633.2036279219,27,38,17,0,0,0,0,0,CHO,Lignin,634.21090438878,-0.00724251165767276,-1,633.2036279219,633.2036279219,4187166.5,18.08,161861.8,0.00732044885563993,4347
633.22220061403,31,38,14,0,0,0,0,0,CHO,Lignin,634.22947708091,-5.23651427514492,-1,633.22220061403,633.22220061403,7061537,32.07,146375.9,0.0123457284181818,4348
633.2400134282,28,42,16,0,0,0,0,0,CHO,AminoSugar,634.24728989508,-0.00724209634842208,-1,633.2400134282,633.2400134282,2594339,10.33,173776.1,0.00453569877474231,4349
633.2579394282,0,0,0,0,0,0,0,0,,None,634.26521589508,0,-1,633.2579394282,633.2579394282,3009573.3,12.35,130919.6,0.00526165544645752,4350
634.188593889739,0,0,0,0,0,0,0,0,,None,635.195870356619,0,-1,634.188593889739,634.188593889739,2603162.5,10.37,165411.8,0.00455112495387269,4351
634.225119892324,30,38,14,0,1,0,0,0,CHO,Lignin,635.232396359204,-4.54257720592389,-1,634.225119892324,634.225119892324,2043039.3,7.65,183940.1,0.0035718581302445,4352
635.1284976261,0,0,0,0,0,0,0,0,,None,636.13577409298,0,-1,635.1284976261,635.1284976261,2651412.3,10.61,170596,0.00463548037494201,4353
635.1648586261,0,0,0,0,0,0,0,0,,None,636.17213509298,0,-1,635.1648586261,635.1648586261,7428377,33.85,137214.4,0.0129870770385921,4354
635.2011506261,48,28,2,0,0,0,0,0,CHO,ConHC,636.20842709298,0.790700026291275,-1,635.2011506261,635.2011506261,9318686,43.05,135495.2,0.0162919158492426,4355
635.2375246261,31,40,14,0,0,0,0,0,CHO,Lignin,636.24480109298,-4.70746413124209,-1,635.2375246261,635.2375246261,4925730.5,21.68,144965.3,0.00861168482359507,4356
635.2709196261,32,44,13,0,0,0,0,0,CHO,Lignin,636.27819609298,-0.00721898046587738,-1,635.2709196261,635.2709196261,2381607,9.3,140422.5,0.00416377811528012,4357
636.168008779038,0,0,0,0,0,0,0,0,,None,637.175285245918,0,-1,636.168008779038,636.168008779038,2479518.3,9.77,126198.8,0.00433495704118125,4358
636.204773059701,47,28,2,0,1,0,0,0,CHO,ConHC,637.212049526581,0.369506852143571,-1,636.204773059701,636.204773059701,2971043.3,12.16,186789.5,0.00519429321130212,4359
636.241482327974,30,40,14,0,1,0,0,0,CHO,Lignin,637.248758794854,-5.64608970079199,-1,636.241482327974,636.241482327974,2634152.3,10.52,112868.9,0.00460530461115322,4360
637.1442881714,0,0,0,0,0,0,0,0,,None,638.15156463828,0,-1,637.1442881714,637.1442881714,3599907.5,15.22,156854.8,0.00629374034655288,4361
637.1774131714,29,34,16,0,0,0,0,0,CHO,Lignin,638.18468963828,-0.00719741470304211,-1,637.1774131714,637.1774131714,6912552,31.34,131214.5,0.0120852570295333,4362
637.2137986777,30,38,15,0,0,0,0,0,CHO,Lignin,638.22107514458,-0.00719700437253405,-1,637.2137986777,637.2137986777,8657453,39.83,126758.3,0.0151358781425593,4363
637.250184184,31,42,14,0,0,0,0,0,CHO,Lignin,638.25746065088,-0.00719659426693053,-1,637.250184184,637.250184184,5873202,26.29,125963.7,0.0102681550542215,4364
637.2865696903,32,46,13,0,0,0,0,0,CHO,Lignin,638.29384615718,-0.00719618402997209,-1,637.2865696903,637.2865696903,2616887,10.44,174169.6,0.00457511958134194,4365
638.135350321209,0,0,0,0,0,0,0,0,,None,639.142626788089,0,-1,638.135350321209,638.135350321209,2030254.1,7.58,139819.3,0.00354950568672234,4366
638.183406145024,0,0,0,0,0,0,0,0,,None,639.190682611904,0,-1,638.183406145024,638.183406145024,3251380.8,13.53,131720,0.00568440898077725,4367
638.209026517955,0,0,0,0,0,0,0,0,,None,639.216302984835,0,-1,638.209026517955,638.209026517955,3866296.5,16.52,151629.6,0.00675946986798582,4368
638.245008637278,38,8,11,0,0,0,0,0,CHO,ConHC,639.252285104158,1180.09119923413,-1,638.245008637278,638.245008637278,2285245.8,8.82,158216.4,0.00399530923870975,4369
638.253147438078,30,42,14,0,1,0,0,0,CHO,Lignin,639.260423904958,0.605372126081188,-1,638.253147438078,638.253147438078,2557630.8,10.15,142245,0.00447152160369296,4370
639.1566777293,28,32,17,0,0,0,0,0,CHO,Lignin,640.16395419618,-0.00717516185039393,-1,639.1566777293,639.1566777293,4826944.5,21.19,127550.7,0.00843897665432279,4371
639.1930632356,29,36,16,0,0,0,0,0,CHO,Lignin,640.20033970248,-0.0071747540532084,-1,639.1930632356,639.1930632356,11121478,51.82,140915.6,0.0194437481523901,4372
639.204642754644,0,0,0,0,0,0,0,0,,None,640.211919221524,0,-1,639.204642754644,639.204642754644,2195271.5,8.39,161333.8,0.00383800661855552,4373
639.2294487419,30,40,15,0,0,0,0,0,CHO,Lignin,640.23672520878,-0.00717434612480417,-1,639.2294487419,639.2294487419,11029323,50.57,142114.2,0.0192826330010601,4374
639.2658342482,31,44,14,0,0,0,0,0,CHO,Lignin,640.27311071508,-0.00717393859788336,-1,639.2658342482,639.2658342482,5020496.5,21.79,158942.3,0.00877736480222825,4375
640.188689434576,0,0,0,0,0,0,0,0,,None,641.195965901456,0,-1,640.188689434576,640.188689434576,4658136.5,20.05,163063.9,0.00814384859327652,4376
640.196676438219,28,36,16,0,1,0,0,0,CHO,Lignin,641.203952905099,-0.410100558057535,-1,640.196676438219,640.196676438219,3277273.8,13.44,130892.8,0.00572967787137882,4377
640.224849451069,0,0,0,0,0,0,0,0,,None,641.232125917949,0,-1,640.224849451069,640.224849451069,3961821.8,16.72,156956.3,0.00692647733546285,4378
640.233193454874,29,40,15,0,1,0,0,0,CHO,Lignin,641.240469921754,-0.615164626985856,-1,640.233193454874,640.233193454874,3120095,12.69,147044.8,0.00545488121196945,4379
640.269003471208,30,44,14,0,1,0,0,0,CHO,Lignin,641.276279938088,0.282283187354792,-1,640.269003471208,640.269003471208,2310628.5,8.81,172905.5,0.00403968596869363,4380
641.1359422872,27,30,18,0,0,0,0,0,CHO,Tannin,642.14321875408,-0.00715304599970375,-1,641.1359422872,641.1359422872,2998375,12.1,164393.9,0.00524207738993168,4381
641.1723277935,28,34,17,0,0,0,0,0,CHO,Lignin,642.17960426038,-0.00715264053542958,-1,641.1723277935,641.1723277935,9127021,41.46,158431.5,0.0159568267550028,4382
641.184077551037,0,0,0,0,0,0,0,0,,None,642.191354017917,0,-1,641.184077551037,641.184077551037,2551406.5,9.96,140888.6,0.00446063962185341,4383
641.191255344472,0,0,0,0,0,0,0,0,,None,642.198531811351,0,-1,641.191255344472,641.191255344472,2865263.5,11.46,153799.8,0.00500935773862393,4384
641.2087132998,29,38,16,0,0,0,0,0,CHO,Lignin,642.21598976668,-0.00715223529412228,-1,641.2087132998,641.2087132998,13542514,62.61,151765.4,0.0236764602300357,4385
641.22009955414,0,0,0,0,0,0,0,0,,None,642.22737602102,0,-1,641.22009955414,641.22009955414,2063476,7.62,158717.9,0.0036075877381137,4386
641.2450988061,30,42,15,0,0,0,0,0,CHO,Lignin,642.25237527298,-0.00715183009873123,-1,641.2450988061,641.2450988061,8977528,40.74,152532.1,0.0156954672268407,4387
641.2814843124,31,46,14,0,0,0,0,0,CHO,Lignin,642.28876077928,-0.00715142494924862,-1,641.2814843124,641.2814843124,4006013.3,16.93,159721.4,0.00700373760576832,4388
642.167277520427,0,0,0,0,0,0,0,0,,None,643.174553987306,0,-1,642.167277520427,642.167277520427,3778822,15.84,158952.3,0.0066065376634932,4389
642.175848321725,27,34,17,0,1,0,0,0,CHO,Lignin,643.183124788605,-0.264751512633326,-1,642.175848321725,642.175848321725,2841863.5,11.35,156551.9,0.00496844737520227,4390
642.203723927864,0,0,0,0,0,0,0,0,,None,643.211000394744,0,-1,642.203723927864,642.203723927864,5702924,25.06,151606.1,0.00997045698316546,4391
642.211810683908,28,38,16,0,1,0,0,0,CHO,Lignin,643.219087150788,0.393117083853629,-1,642.211810683908,642.211810683908,4611341,19.83,146056.8,0.0080620357338108,4392
642.240361353159,0,0,0,0,0,0,0,0,,None,643.247637820039,0,-1,642.240361353159,642.240361353159,3028241.5,12.24,179547.2,0.00529429317493736,4393
642.248292094618,29,42,15,0,1,0,0,0,CHO,Lignin,643.255568561498,0.244002554795277,-1,642.248292094618,642.248292094618,3262738.8,13.37,159327.3,0.00570426624179191,4394
643.1515923514,27,32,18,0,0,0,0,0,CHO,Tannin,644.15886881828,-0.00713066326412956,-1,643.1515923514,643.1515923514,5120417.5,22.27,148294.1,0.0089520572989571,4395
643.170378637007,0,0,0,0,0,0,0,0,,None,644.177655103887,0,-1,643.170378637007,643.170378637007,3419556.5,14.12,156794.3,0.00597843158785806,4396
643.1879778577,28,36,17,0,0,0,0,0,CHO,Lignin,644.19525432458,-0.00713026050923284,-1,643.1879778577,643.1879778577,12240295,56.37,151054,0.0213997827708655,4397
643.199075831304,0,0,0,0,0,0,0,0,,None,644.206352298184,0,-1,643.199075831304,643.199075831304,2782121,11.06,162055.6,0.00486399919628269,4398
643.207014360214,0,0,0,0,0,0,0,0,,None,644.214290827094,0,-1,643.207014360214,643.207014360214,3901866.3,16.43,157263.3,0.00682165676733777,4399
643.224363364,29,40,16,0,0,0,0,0,CHO,Lignin,644.23163983088,-0.00712985762336157,-1,643.224363364,643.224363364,10261933,46.89,155105.9,0.0179410003606266,4400
643.243291374521,30,44,15,0,0,0,0,0,CHO,Lignin,644.250567841401,27.090239994607,-1,643.243291374521,643.243291374521,2549680,9.95,154440.1,0.00445762117132147,4401
643.2607488703,30,44,15,0,0,0,0,0,CHO,Lignin,644.26802533718,-0.00712945495945575,-1,643.2607488703,643.2607488703,5690803,25,153890.1,0.00994926576457427,4402
643.2971343766,31,48,14,0,0,0,0,0,CHO,Protein,644.30441084348,-0.00712905234102885,-1,643.2971343766,643.2971343766,2838968.8,11.34,192661.5,0.00496338655345028,4403
644.147125576816,0,0,0,0,0,0,0,0,,None,645.154402043696,0,-1,644.147125576816,644.147125576816,1969730.1,7.17,164743.5,0.00344369120656284,4404
644.183323937296,0,0,0,0,0,0,0,0,,None,645.190600404176,0,-1,644.183323937296,644.183323937296,4239944,18.05,159530.3,0.00741272008237011,4405
644.191305575786,27,36,17,0,1,0,0,0,CHO,Lignin,645.198582042666,0.0349139544352247,-1,644.191305575786,644.191305575786,3922505.3,16.53,163666.5,0.00685774005753689,4406
644.202375074419,0,0,0,0,0,0,0,0,,None,645.209651541299,0,-1,644.202375074419,644.202375074419,2196043,8.26,182132.4,0.00383935543673414,4407
644.219905280429,0,0,0,0,0,0,0,0,,None,645.227181747309,0,-1,644.219905280429,644.219905280429,3495502,14.48,161095.2,0.00611120757098794,4408
644.227477937444,28,40,16,0,1,0,0,0,CHO,Lignin,645.234754404324,0.365248577870574,-1,644.227477937444,644.227477937444,3545679.3,14.72,176404,0.00619893285212116,4409
644.26399828334,29,44,15,0,1,0,0,0,CHO,Lignin,645.27127475022,0.156262155312679,-1,644.26399828334,644.26399828334,2362965.3,9.06,170575.6,0.0041311867169127,4410
645.1308569093,26,30,19,0,0,0,0,0,CHO,Tannin,646.13813337618,-0.0071088202834559,-1,645.1308569093,645.1308569093,2179812.3,8.18,146587.1,0.00381097920444407,4411
645.149632168686,0,0,0,0,0,0,0,0,,None,646.156908635566,0,-1,645.149632168686,645.149632168686,3162343.3,12.88,144361,0.00552874417380479,4412
645.1672424156,27,34,18,0,0,0,0,0,CHO,Tannin,646.17451888248,-0.00710841999217599,-1,645.1672424156,645.1672424156,6104810.5,26.98,158712.8,0.0106730776143303,4413
645.186086867307,0,0,0,0,0,0,0,0,,None,646.193363334187,0,-1,645.186086867307,645.186086867307,5490413.5,24.04,145969.8,0.00959892357351087,4414
645.2036279219,28,38,17,0,0,0,0,0,CHO,Lignin,646.21090438878,-0.00710801974597362,-1,645.2036279219,645.2036279219,8777456,39.78,151955.7,0.0153456801229733,4415
645.222390803962,30,46,15,0,0,0,0,0,CHO,Protein,646.229667270842,83.5670969515853,-1,645.222390803962,645.222390803962,5164787.5,22.48,165654,0.00902962964190662,4416
645.2400134282,29,42,16,0,0,0,0,0,CHO,Lignin,646.24728989508,-0.00710761972075967,-1,645.2400134282,645.2400134282,5440246.5,23.8,151714.1,0.00951121629993078,4417
645.258935641783,33,42,13,0,0,0,0,0,CHO,Lignin,646.266212108663,-5.67981598659103,-1,645.258935641783,645.258935641783,2939641.8,11.82,160273,0.00513939377638823,4418
645.2763989345,30,46,15,0,0,0,0,0,CHO,Protein,646.28367540138,-0.00710721938877108,-1,645.2763989345,645.2763989345,2921212.5,11.73,166695.1,0.00510717371824265,4419
646.162329852325,0,0,0,0,0,0,0,0,,None,647.169606319205,0,-1,646.162329852325,646.162329852325,1952658.3,7.09,154510.4,0.00341384447398755,4420
646.181278830604,0,0,0,0,0,0,0,0,,None,647.188555297484,0,-1,646.181278830604,646.181278830604,2092949.4,7.76,171628.5,0.00365911626398001,4421
646.199046997182,0,0,0,0,0,0,0,0,,None,647.206323464062,0,-1,646.199046997182,646.199046997182,2922392.5,11.73,167062.9,0.00510923671947502,4422
646.20658879452,27,38,17,0,1,0,0,0,CHO,Lignin,647.2138652614,0.601612419767328,-1,646.20658879452,646.20658879452,2421145.8,9.33,168370.7,0.00423290404165858,4423
646.236065094048,0,0,0,0,0,0,0,0,,None,647.243341560928,0,-1,646.236065094048,646.236065094048,2074014.8,7.67,153427.4,0.00362601278674738,4424
647.1288729735,0,0,0,0,0,0,0,0,,None,648.13614944038,0,-1,647.1288729735,647.1288729735,2270264.8,8.61,164121,0.00396911786458924,4425
647.1465069735,26,32,19,0,0,0,0,0,CHO,Tannin,648.15378344038,-0.00708671321451643,-1,647.1465069735,647.1465069735,2047035.8,7.54,170526.2,0.00357884523568957,4426
647.165269649213,0,0,0,0,0,0,0,0,,None,648.172546116092,0,-1,647.165269649213,647.165269649213,6015039,26.55,149806.8,0.010516129550659,4427
647.1828924798,27,36,18,0,0,0,0,0,CHO,Tannin,648.19016894668,-0.00708631540896388,-1,647.1828924798,647.1828924798,4600898,19.77,155199.8,0.00804377817290429,4428
647.201628203643,0,0,0,0,0,0,0,0,,None,648.208904670523,0,-1,647.201628203643,647.201628203643,8034373.5,36.22,148474.8,0.0140465444337737,4429
647.2192779861,28,40,17,0,0,0,0,0,CHO,Lignin,648.22655445298,-0.00708591747268833,-1,647.2192779861,647.2192779861,3893320.5,16.38,143603.2,0.00680671609281945,4430
647.2378679861,32,40,14,0,0,0,0,0,CHO,Lignin,648.24514445298,-5.14999550479213,-1,647.2378679861,647.2378679861,5349451.5,23.36,161446.3,0.00935247884493638,4431
647.2736249861,0,0,0,0,0,0,0,0,,None,648.28090145298,0,-1,647.2736249861,647.2736249861,2037841.9,7.5,119954.4,0.00356277148396896,4432
648.160424845849,0,0,0,0,0,0,0,0,,None,649.167701312729,0,-1,648.160424845849,648.160424845849,2013422,7.38,149071,0.0035200780231262,4433
648.168386713116,0,0,0,0,0,0,0,0,,None,649.175663179996,0,-1,648.168386713116,648.168386713116,2037487.4,7.49,188257,0.00356215170944618,4434
648.196902237732,0,0,0,0,0,0,0,0,,None,649.204178704612,0,-1,648.196902237732,648.196902237732,2412276.5,9.29,172301.2,0.00421739779010748,4435
648.2045461103,0,0,0,0,0,0,0,0,,None,649.21182257718,0,-1,648.2045461103,648.2045461103,2944245.8,11.84,184673.7,0.00514744297780675,4436
649.144008544,0,0,0,0,0,0,0,0,,None,650.15128501088,0,-1,649.144008544,649.144008544,4998558.5,21.68,137910.4,0.00873901046236739,4437
649.180374544,0,0,0,0,0,0,0,0,,None,650.18765101088,0,-1,649.180374544,649.180374544,9091493,41.28,140606.6,0.0158947129348471,4438
649.198542544,27,38,18,0,0,0,0,0,CHO,Tannin,650.20581901088,-0.00706434735044293,-1,649.198542544,649.198542544,2058664.4,7.59,164520.8,0.00359917558834278,4439
649.216732544,49,30,2,0,0,0,0,0,CHO,ConHC,650.22400901088,0.878460826171146,-1,649.216732544,649.216732544,9507244,43.27,126061.6,0.0166215729563392,4440
649.253059544,32,42,14,0,0,0,0,0,CHO,Lignin,650.26033601088,-4.42892349487508,-1,649.253059544,649.253059544,4772274.5,20.59,141882.3,0.00834339675824322,4441
650.147055588538,0,0,0,0,0,0,0,0,,None,651.154332055418,0,-1,650.147055588538,650.147055588538,2159702,8.08,139846.7,0.00377582024369541,4442
650.183655302307,0,0,0,0,0,0,0,0,,None,651.190931769187,0,-1,650.183655302307,650.183655302307,2897501,11.61,145487.5,0.00506571875746177,4443
650.212177534361,0,0,0,0,0,0,0,0,,None,651.219454001241,0,-1,650.212177534361,650.212177534361,2794082.3,11.12,123802.8,0.00488491121038506,4444
651.1597607419,0,0,0,0,0,0,0,0,,None,652.16703720878,0,-1,651.1597607419,651.1597607419,5748499.5,25.27,147755.8,0.0100501369091536,4445
651.1960467419,48,28,3,0,0,0,0,0,CHO,ConHC,652.20332320878,0.799683628631445,-1,651.1960467419,651.1960467419,9693978,44.17,135864,0.0169480411530563,4446
651.2032177419,0,0,0,0,0,0,0,0,,None,652.21049420878,0,-1,651.2032177419,651.2032177419,1982235.5,7.23,220001.1,0.00346555447403007,4447
651.2294487419,31,40,15,0,0,0,0,0,CHO,Lignin,652.23672520878,-0.00704235104313615,-1,651.2294487419,651.2294487419,9001760,40.85,119229.1,0.0157378321809618,4448
651.2658342482,32,44,14,0,0,0,0,0,CHO,Lignin,652.27311071508,-0.00704195820230915,-1,651.2658342482,651.2658342482,4287271.5,18.27,143450.6,0.00749546304069654,4449
652.16326511409,0,0,0,0,0,0,0,0,,None,653.170541580969,0,-1,652.16326511409,652.16326511409,2489298.5,9.65,156996.5,0.00435205582478538,4450
652.188335022549,0,0,0,0,0,0,0,0,,None,653.195611489429,0,-1,652.188335022549,652.188335022549,5374935.5,23.48,125856.5,0.00939703267833114,4451
652.199748070378,47,28,3,0,1,0,0,0,CHO,ConHC,653.207024537258,0.268009428986417,-1,652.199748070378,652.199748070378,3674073.5,15.33,127482.4,0.00642340521892597,4452
652.224617995523,0,0,0,0,0,0,0,0,,None,653.231894462403,0,-1,652.224617995523,652.224617995523,4062174.3,17.19,144169.9,0.00710192422628642,4453
652.232633326817,30,40,15,0,1,0,0,0,CHO,Lignin,653.239909793697,0.253596879801004,-1,652.232633326817,652.232633326817,3203551.8,13.08,114627.9,0.00560078924692706,4454
652.261303934877,21,18,24,0,0,0,0,0,CHO,Other,653.268580401757,1148.4114328318,-1,652.261303934877,652.261303934877,2214885.3,8.34,145756.7,0.00387229754531106,4455
652.269713233303,31,44,14,0,1,0,0,0,CHO,Lignin,653.276989700183,-0.809366611274019,-1,652.269713233303,652.269713233303,2004967,7.33,158433.3,0.0035052960948044,4456
653.1359422872,0,0,0,0,0,0,0,0,,None,654.14321875408,0,-1,653.1359422872,653.1359422872,2524303.3,9.82,145399.8,0.00441325493117436,4457
653.1723277935,29,34,17,0,0,0,0,0,CHO,Lignin,654.17960426038,-0.00702143545678425,-1,653.1723277935,653.1723277935,9723030,44.3,125755.1,0.0169988329427198,4458
653.2087132998,30,38,16,0,0,0,0,0,CHO,Lignin,654.21598976668,-0.00702104494587036,-1,653.2087132998,653.2087132998,13753502,63.61,126029.1,0.0240453318436087,4459
653.219868416453,0,0,0,0,0,0,0,0,,None,654.227144883333,0,-1,653.219868416453,653.219868416453,3468447.8,14.34,154608.3,0.00606390854730922,4460
653.2450988061,31,42,15,0,0,0,0,0,CHO,Lignin,654.25237527298,-0.00702065447839211,-1,653.2450988061,653.2450988061,10323109,47.18,142630,0.0180479547363823,4461
653.2814843124,32,46,14,0,0,0,0,0,CHO,Lignin,654.28876077928,-0.00702026405434226,-1,653.2814843124,653.2814843124,5648556,24.79,148506.8,0.00987540507553689,4462
653.3183543124,33,50,13,0,0,0,0,0,CHO,Protein,654.32563077928,-0.747467249886942,-1,653.3183543124,653.3183543124,2353331,9,189257.9,0.00411434301117282,4463
654.167287639543,0,0,0,0,0,0,0,0,,None,655.174564106423,0,-1,654.167287639543,654.167287639543,3392859.3,13.98,172330.7,0.00593175670946744,4464
654.175049354056,28,34,17,0,1,0,0,0,CHO,Lignin,655.182325820936,0.959555743328286,-1,654.175049354056,654.175049354056,3254108.8,13.32,119114.2,0.00568917835989752,4465
654.203990289567,0,0,0,0,0,0,0,0,,None,655.211266756447,0,-1,654.203990289567,654.203990289567,6202722.5,27.44,149259.4,0.0108442577640457,4466
654.211831001174,29,38,16,0,1,0,0,0,CHO,Lignin,655.219107468054,0.354908981032945,-1,654.211831001174,654.211831001174,5137764,22.34,142405.7,0.00898238429122607,4467
654.240615942422,0,0,0,0,0,0,0,0,,None,655.247892409302,0,-1,654.240615942422,654.240615942422,4863338,21.02,157382.9,0.0085026036334333,4468
654.248442654545,30,42,15,0,1,0,0,0,CHO,Lignin,655.255719121425,0.00976118970217481,-1,654.248442654545,654.248442654545,3485035.5,14.42,165590.6,0.0060929089248874,4469
655.1515923514,28,32,18,0,0,0,0,0,CHO,Lignin,656.15886881828,-0.0070002558837894,-1,655.1515923514,655.1515923514,6450721.5,28.63,151061,0.0112778359357639,4470
655.170377009968,0,0,0,0,0,0,0,0,,None,656.177653476848,0,-1,655.170377009968,655.170377009968,2567205.5,10.02,130538.1,0.00448826111038755,4471
655.1879778577,29,36,17,0,0,0,0,0,CHO,Lignin,656.19525432458,-0.00699986772515386,-1,655.1879778577,655.1879778577,14581289,67.58,152333.9,0.0254925569293232,4472
655.199409086421,0,0,0,0,0,0,0,0,,None,656.206685553301,0,-1,655.199409086421,655.199409086421,3458603.5,14.29,152513.9,0.00604669769728222,4473
655.206885997384,0,0,0,0,0,0,0,0,,None,656.214162464263,0,-1,655.206885997384,655.206885997384,3273261,13.41,146742.9,0.00572266226854385,4474
655.224363364,30,40,16,0,0,0,0,0,CHO,Lignin,656.23163983088,-0.00699947943632019,-1,655.224363364,655.224363364,15867441,73.74,150488,0.0277411443539167,4475
655.235078794336,0,0,0,0,0,0,0,0,,None,656.242355261216,0,-1,655.235078794336,655.235078794336,2585138.8,10.11,136792.3,0.00451961400869308,4476
655.243455451509,31,44,15,0,0,0,0,0,CHO,Lignin,656.250731918389,26.3448475867137,-1,655.243455451509,655.243455451509,2321460.3,8.85,175857.1,0.00405862327102314,4477
655.2607488703,31,44,15,0,0,0,0,0,CHO,Lignin,656.26802533718,-0.00699909136377468,-1,655.2607488703,655.2607488703,9217592,41.88,154798.2,0.0161151725894243,4478
655.2971343766,32,48,14,0,0,0,0,0,CHO,Protein,656.30441084348,-0.00699870333425865,-1,655.2971343766,655.2971343766,4176447.3,17.73,148492.4,0.00730170841258055,4479
656.146711892382,0,0,0,0,0,0,0,0,,None,657.153988359262,0,-1,656.146711892382,656.146711892382,2101485.8,7.79,192531.4,0.00367404050442072,4480
656.183466192149,0,0,0,0,0,0,0,0,,None,657.190742659029,0,-1,656.183466192149,656.183466192149,6762229.5,30.12,156719.3,0.0118224472814371,4481
656.191208412702,28,36,17,0,1,0,0,0,CHO,Lignin,657.198484879582,0.182120806333393,-1,656.191208412702,656.191208412702,4801271,20.72,157852.2,0.00839409151691655,4482
656.202792246501,0,0,0,0,0,0,0,0,,None,657.210068713381,0,-1,656.202792246501,656.202792246501,2468601.5,9.55,126680.1,0.00431587113283076,4483
656.219748539429,0,0,0,0,0,0,0,0,,None,657.227025006309,0,-1,656.219748539429,656.219748539429,5433085,23.75,153681.5,0.00949869580558702,4484
656.227467762297,29,40,16,0,1,0,0,0,CHO,Lignin,657.234744229177,0.374061512635798,-1,656.227467762297,656.227467762297,5201662.5,22.64,156207.5,0.00909409843041831,4485
656.256049884797,0,0,0,0,0,0,0,0,,None,657.263326351677,0,-1,656.256049884797,656.256049884797,3498756.5,14.49,167071.4,0.0061168974332852,4486
656.264475036596,30,44,15,0,1,0,0,0,CHO,Lignin,657.271751503476,-0.571942693321162,-1,656.264475036596,656.264475036596,2708230.3,10.7,190387.2,0.00473481563258695,4487
657.1308569093,27,30,19,0,0,0,0,0,CHO,Tannin,658.13813337618,-0.00697920352765872,-1,657.1308569093,657.1308569093,2114491.5,7.85,187751.8,0.00369677844944436,4488
657.149481225916,0,0,0,0,0,0,0,0,,None,658.156757692796,0,-1,657.149481225916,657.149481225916,2936767.5,11.79,159000.7,0.00513436862008127,4489
657.1672424156,28,34,18,0,0,0,0,0,CHO,Lignin,658.17451888248,-0.00697881752739059,-1,657.1672424156,657.1672424156,10649539,48.74,153293.1,0.0186186543061144,4490
657.178437186716,0,0,0,0,0,0,0,0,,None,658.185713653596,0,-1,657.178437186716,657.178437186716,2888389.5,11.56,111727.1,0.0050497890661662,4491
657.185860698061,0,0,0,0,0,0,0,0,,None,658.193137164941,0,-1,657.185860698061,657.185860698061,5341127,23.31,161233.1,0.00933792507056443,4492
657.2036279219,29,38,17,0,0,0,0,0,CHO,Lignin,658.21090438878,-0.00697843174251918,-1,657.2036279219,657.2036279219,15990731,74.32,149500.4,0.0279566930165772,4493
657.21492993494,0,0,0,0,0,0,0,0,,None,658.22220640182,0,-1,657.21492993494,657.21492993494,3029965.3,12.24,167785.4,0.00529730690504275,4494
657.222396319184,0,0,0,0,0,0,0,0,,None,658.229672786064,0,-1,657.222396319184,657.222396319184,4769743,20.57,141277.5,0.00833897092127733,4495
657.2400134282,30,42,16,0,0,0,0,0,CHO,Lignin,658.24728989508,-0.00697804617300877,-1,657.2400134282,657.2400134282,12943315,59.73,153060.2,0.0226288769457668,4496
657.258716881295,31,46,15,0,0,0,0,0,CHO,Lignin,658.265993348175,26.8545847782983,-1,657.258716881295,657.258716881295,2912214.5,11.67,170186.2,0.00509144245969273,4497
657.2763989345,31,46,15,0,0,0,0,0,CHO,Lignin,658.28367540138,-0.00697766030071797,-1,657.2763989345,657.2763989345,5410778,23.64,152429.7,0.0094596963407645,4498
657.3133329345,32,50,14,0,0,0,0,0,CHO,Protein,658.32060940138,-0.840148359401253,-1,657.3133329345,657.3133329345,2287586,8.68,145616.7,0.00399940062471314,4499
658.162446364687,0,0,0,0,0,0,0,0,,None,659.169722831567,0,-1,658.162446364687,658.162446364687,3990678.8,16.84,155594,0.00697692820543117,4500
658.170397852497,27,34,18,0,1,0,0,0,CHO,Lignin,659.177674319377,0.295531282046982,-1,658.170397852497,658.170397852497,3146904.5,12.8,172431.4,0.00550175242513837,4501
658.198887600293,0,0,0,0,0,0,0,0,,None,659.206164067173,0,-1,658.198887600293,658.198887600293,5490846.5,24.03,167608.7,0.00959968059006479,4502
658.206698079453,28,38,17,0,1,0,0,0,CHO,Lignin,659.213974546332,0.424880203361328,-1,658.206698079453,658.206698079453,4456608.5,19.07,139687.4,0.00779151595568511,4503
658.235076820439,0,0,0,0,0,0,0,0,,None,659.242353287319,0,-1,658.235076820439,658.235076820439,4195494.5,17.82,163821.6,0.00733500874908333,4504
658.243006306899,29,42,16,0,1,0,0,0,CHO,Lignin,659.250282773779,0.542079132004649,-1,658.243006306899,658.243006306899,4095144.3,17.34,157927.8,0.00715956587936386,4505
658.279956573733,30,46,15,0,1,0,0,0,CHO,Lignin,659.287233040613,-0.314574138325945,-1,658.279956573733,658.279956573733,2138288,7.97,164077.8,0.00373838201624621,4506
659.1289679735,0,0,0,0,0,0,0,0,,None,660.13624444038,0,-1,659.1289679735,659.1289679735,2125672,7.9,171069.1,0.0037163253861211,4507
659.1465069735,27,32,19,0,0,0,0,0,CHO,Tannin,660.15378344038,-0.00695789372670277,-1,659.1465069735,659.1465069735,3789163.8,15.87,180687.2,0.00662461829581944,4508
