Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,data_fticr_neg_esi_2,data_fticr_neg_esi_1
517.317064588844,30,46,7,0,0,0,0,0,CHO,Lipid,518.324341055724,0.0246478413460035,2,26654182,39180904
517.338208575859,27,50,9,0,0,0,0,0,CHO,Protein,518.345485042738,-0.00354751511559787,1,8875494,4786794.5
518.126558441727,0,0,0,0,0,0,0,0,,None,519.133834908607,0,4,6833628.5,0
518.151561575172,0,0,0,0,0,0,0,0,,None,519.158838042052,0,4,3536348.3,4843268
518.187946552722,0,0,0,0,0,0,0,0,,None,519.195223019602,0,4,5178844,6408970.5
518.21106753845,0,0,0,0,0,0,0,0,,None,519.21834400533,0,4,3407323.5,3708686.8
518.224283530295,0,0,0,0,0,0,0,0,,None,519.231559997174,0,4,5509595,4750097.5
518.242127019279,0,0,0,0,0,0,0,0,,None,519.249403486159,0,2,3651035,4911892.5
518.247602015901,27,38,9,0,1,0,0,0,CHO,Lignin,519.254878482781,0.113958908626327,3,4512219,3741461.5
518.260716007804,0,0,0,0,0,0,0,0,,None,519.267992474684,0,3,10929627,13994776
518.284017993416,28,42,8,0,1,0,0,0,CHO,Lignin,519.291294460296,0.0552724536086999,1,5486042,4521756
518.299692635959,0,0,0,0,0,0,0,0,,None,519.306969102839,0,1,0,5333791
518.320419470938,29,46,7,0,1,0,0,0,CHO,Lipid,519.327695937818,0.0245149293963037,1,8418778,13396771
518.580969809908,0,0,0,0,0,0,0,0,,None,519.588246276788,0,0,14910933,8260433.5
518.625056782637,0,0,0,0,0,0,0,0,,None,519.632333249517,0,0,5719508,7572313
518.626544781717,0,0,0,0,0,0,0,0,,None,519.633821248597,0,0,13841876,16096090
519.078070169671,23,20,14,0,0,0,0,0,CHO,Lignin,520.085346636551,-0.0793814929342212,4,0,4231080
519.085185165402,0,0,0,0,0,0,0,0,,None,520.092461632282,0,4,0,5630889.5
519.091078493957,0,0,0,0,0,0,0,0,,None,520.098354960837,0,5,4273610,5376938.5
519.10626198454,0,0,0,0,0,0,0,0,,None,520.11353845142,0,5,4030921.8,6325165
519.114349979521,24,24,13,0,0,0,0,0,CHO,Lignin,520.121626446401,0.123838917426955,3,6069705.5,6339502.5
519.121715143481,0,0,0,0,0,0,0,0,,None,520.128991610361,0,4,0,5319599.5
519.127437471403,0,0,0,0,0,0,0,0,,None,520.134713938283,0,4,6043081.5,8235952.5
519.142626461981,0,0,0,0,0,0,0,0,,None,520.149902928861,0,3,3925449,3797939
519.145303129324,0,0,0,0,0,0,0,0,,None,520.152579596204,0,4,0,4372403.5
519.150791956912,25,28,12,0,0,0,0,0,CHO,Lignin,520.158068423792,0.0152649902932236,3,8486345,10230708
519.163839448817,0,0,0,0,0,0,0,0,,None,520.171115915697,0,4,11892168,20773814
519.179307769522,0,0,0,0,0,0,0,0,,None,520.186584236402,0,4,4304328,0
519.181599937795,0,0,0,0,0,0,0,0,,None,520.188876404675,0,3,5361096,6720441.5
519.187180934331,26,32,11,0,0,0,0,0,CHO,Lignin,520.194457401211,0.00859118863034225,3,12510664,13765563
519.200199926252,0,0,0,0,0,0,0,0,,None,520.207476393132,0,4,13518280,17169340
519.215549916725,0,0,0,0,0,0,0,0,,None,520.222826383605,0,4,5375431,4642751.5
519.217835744828,34,32,5,0,0,0,0,0,CHO,Lignin,520.225112211707,-0.265412038496546,3,4264391,0
519.223560911752,27,36,10,0,0,0,0,0,CHO,Lignin,520.230837378632,0.0192183302710007,3,18654664,17738688
519.236660903619,0,0,0,0,0,0,0,0,,None,520.243937370499,0,1,9430471,9624515
519.244614898683,24,40,12,0,0,0,0,0,CHO,Protein,520.251891365563,0.164119801747816,3,3669446.5,4835268.5
519.251892394164,0,0,0,0,0,0,0,0,,None,520.259168861044,0,3,17753542,16939974
519.254399392608,0,0,0,0,0,0,0,0,,None,520.261675859488,0,1,9313734,14519238
519.259957389157,28,40,9,0,0,0,0,0,CHO,Lignin,520.267233856037,-0.0018704561520515,1,16815558,17570758
519.273003381057,0,0,0,0,0,0,0,0,,None,520.280279847937,0,1,29537734,41262024
519.281202704197,25,44,11,0,0,0,0,0,CHO,Protein,520.288479171077,-0.224712985014435,3,3909061.5,0
519.296325866575,29,44,8,0,0,0,0,0,CHO,Lipid,520.303602333455,0.0308584165193022,2,16475589,13757389
519.317556680879,26,48,10,0,0,0,0,0,CHO,Protein,520.324833147759,-0.164101257299121,2,3506628.8,0
519.332673344003,30,48,7,0,0,0,0,0,CHO,Lipid,520.339949810883,0.103940927458359,2,6723012.5,5692371
520.135769154501,0,0,0,0,0,0,0,0,,None,521.143045621381,0,2,3426733.5,0
520.167157514699,0,0,0,0,0,0,0,0,,None,521.174433981579,0,4,0,5698650
520.190563309865,25,32,11,0,1,0,0,0,CHO,Lignin,521.197839776745,-0.0442608229439008,3,4676012,4498526
520.203579301744,0,0,0,0,0,0,0,0,,None,521.210855768624,0,4,5111211.5,5162080
520.226941287162,26,36,10,0,1,0,0,0,CHO,Lignin,521.234217754042,-0.029813164944327,2,4882858.5,4551779.5
520.255304269452,0,0,0,0,0,0,0,0,,None,521.262580736332,0,1,6233514,5948520
520.257498460234,0,0,0,0,0,0,0,0,,None,521.264774927114,0,5,0,4208744.5
520.263273764478,27,40,9,0,1,0,0,0,CHO,Lignin,521.270550231358,0.0719191635095756,1,6045097.5,5309545
520.276400756281,0,0,0,0,0,0,0,0,,None,521.283677223161,0,3,8408489,12471403
520.29968774174,28,44,8,0,1,0,0,0,CHO,Lipid,521.30696420862,0.0172995573577693,1,5320104.5,4605039
520.577516068099,0,0,0,0,0,0,0,0,,None,521.584792534979,0,0,7460255,4373657
520.579025567155,0,0,0,0,0,0,0,0,,None,521.586302034035,0,0,18814366,12934297
520.62318453953,0,0,0,0,0,0,0,0,,None,521.63046100641,0,0,3866013.3,4904096
520.624630238685,0,0,0,0,0,0,0,0,,None,521.631906705565,0,0,0,4517024.5
521.093816955055,23,22,14,0,0,0,0,0,CHO,Lignin,522.101093421935,-0.264328760661631,6,0,4159717
521.100832950809,0,0,0,0,0,0,0,0,,None,522.108109417689,0,4,0,6376678
521.106728947241,0,0,0,0,0,0,0,0,,None,522.114005414121,0,5,0,6008039
521.12214151594,0,0,0,0,0,0,0,0,,None,522.12941798282,0,2,4134282.5,0
521.130065721955,24,26,13,0,0,0,0,0,CHO,Lignin,522.137342188835,-0.00242644010449809,3,5719434.5,8398058
521.132552931614,0,0,0,0,0,0,0,0,,None,522.139829398493,0,4,0,7040234.5
521.137205717477,0,0,0,0,0,0,0,0,,None,522.144482184357,0,4,3434890,90578152
521.143100713775,0,0,0,0,0,0,0,0,,None,522.150377180655,0,3,8193418,9475308
521.158399204177,0,0,0,0,0,0,0,0,,None,522.165675671057,0,2,6598025,7040238.5
521.160882702617,0,0,0,0,0,0,0,0,,None,522.168159169497,0,4,3661193,6409454.5
521.166476699108,25,30,12,0,0,0,0,0,CHO,Lignin,522.173753165988,-0.0512047719481042,3,11679113,14130415
521.179496690938,0,0,0,0,0,0,0,0,,None,522.186773157818,0,3,8906120,12979441
521.194774181348,0,0,0,0,0,0,0,0,,None,522.202050648228,0,3,9825672,7863539.5
521.197268679782,0,0,0,0,0,0,0,0,,None,522.204545146662,0,2,4716935.5,4308212
521.202837676288,26,34,11,0,0,0,0,0,CHO,Lignin,522.210114143168,-0.00422946140760239,3,16094599,17124596
521.215844668123,0,0,0,0,0,0,0,0,,None,522.223121135003,0,4,10188167,14142710
521.231137658522,0,0,0,0,0,0,0,0,,None,522.238414125402,0,3,8844678,6466808.5
521.239194653464,27,38,10,0,0,0,0,0,CHO,Lignin,522.246471120344,0.0503985326862789,3,18027910,18226426
521.248860147399,0,0,0,0,0,0,0,0,,None,522.256136614279,0,0,5905797.5,6372603
521.252236645276,0,0,0,0,0,0,0,0,,None,522.259513112156,0,2,6094213.5,6962427.5
521.260297140214,24,42,12,0,0,0,0,0,CHO,Protein,522.267573607094,0.101875568351291,2,3901829,5069053
521.267589421409,0,0,0,0,0,0,0,0,,None,522.274865888289,0,4,6434181,0
521.270048134093,0,0,0,0,0,0,0,0,,None,522.277324600973,0,1,9239941,12967166
521.275614630598,28,42,9,0,0,0,0,0,CHO,Protein,522.282891097478,-0.0156052938604145,1,13796740,14499071
521.28873483706,0,0,0,0,0,0,0,0,,None,522.29601130394,0,2,0,4105472.8
521.303929112817,0,0,0,0,0,0,0,0,,None,522.311205579697,0,2,31094148,20626690
521.311993107753,29,46,8,0,0,0,0,0,CHO,Lipid,522.319269574632,-0.00214664195503112,1,10397059,8721668
521.634336627612,0,0,0,0,0,0,0,0,,None,522.641613094492,0,0,0,4938032.5
522.131061326045,0,0,0,0,0,0,0,0,,None,523.138337792925,0,6,0,4756850
522.140605320245,0,0,0,0,0,0,0,0,,None,523.147881787125,0,3,0,27884916
522.182921294524,0,0,0,0,0,0,0,0,,None,523.190197761404,0,4,0,4618617
522.198046049871,0,0,0,0,0,0,0,0,,None,523.205322516751,0,4,4759899.5,3490170.8
522.206186280382,25,34,11,0,1,0,0,0,CHO,Lignin,523.213462747262,0.00769291821717721,3,0,3976571.8
522.242599521747,26,38,10,0,1,0,0,0,CHO,Lignin,523.249875988627,-0.0453130106849443,1,5303641.5,5522816.5
522.273368239534,0,0,0,0,0,0,0,0,,None,523.280644706414,0,0,0,4143492.3
522.278933998803,27,42,9,0,1,0,0,0,CHO,Protein,523.286210465683,0.0522070263857042,1,4755799.5,4921733
522.307264480912,0,0,0,0,0,0,0,0,,None,523.314540947792,0,1,10265942,7572872.5
522.315451213941,28,46,8,0,1,0,0,0,CHO,Lipid,523.322727680821,-0.199474655656213,1,0,4166025.5
522.575681811259,0,0,0,0,0,0,0,0,,None,523.582958278139,0,0,9688393,6315434
522.577131310341,0,0,0,0,0,0,0,0,,None,523.584407777221,0,0,10880329,8011178
522.777615434338,0,0,0,0,0,0,0,0,,None,523.784891901218,0,0,3595582.3,0
522.965537818014,0,0,0,0,0,0,0,0,,None,523.972814284894,0,3,0,39853528
523.036086264345,0,0,0,0,0,0,0,0,,None,524.043362731225,0,6,3654960.5,0
523.088192986618,26,20,12,0,0,0,0,0,CHO,ConHC,524.095469453498,0.0126955913652262,4,3383597.5,3495398.8
523.10123697834,0,0,0,0,0,0,0,0,,None,524.10851344522,0,6,4871469,11554280
523.10940147316,23,24,14,0,0,0,0,0,CHO,Lignin,524.11667794004,-0.138252116367413,6,3785004.5,4115945
523.12240446491,0,0,0,0,0,0,0,0,,None,524.12968093179,0,5,4606251.5,16948714
523.134331715035,0,0,0,0,0,0,0,0,,None,524.141608181915,0,4,0,29220332
523.137635955247,0,0,0,0,0,0,0,0,,None,524.144912422127,0,4,8801579,10456556
523.145736950106,24,28,13,0,0,0,0,0,CHO,Lignin,524.153013416986,-0.0427945379412997,4,8232234.5,11085293
523.158777941831,0,0,0,0,0,0,0,0,,None,524.16605440871,0,3,87651624,150412784
523.174048432139,0,0,0,0,0,0,0,0,,None,524.181324899019,0,2,13403433,13983216
523.182094427033,25,32,12,0,0,0,0,0,CHO,Lignin,524.189370893913,0.0106802762558668,3,11908392,15085041
523.195173418731,0,0,0,0,0,0,0,0,,None,524.202449885611,0,3,7738663.5,10927603
523.210440409041,0,0,0,0,0,0,0,0,,None,524.217716875921,0,3,18781478,14736885
523.213094666959,0,0,0,0,0,0,0,0,,None,524.220371133839,0,2,0,4044788.8
523.218477903939,26,36,11,0,0,0,0,0,CHO,Lignin,524.225754370819,0.014550756607895,3,15775014,18931190
523.231537895648,0,0,0,0,0,0,0,0,,None,524.238814362528,0,3,9110822,13344247
523.24681438595,0,0,0,0,0,0,0,0,,None,524.254090852829,0,3,15865125,14183929
523.254844380851,27,40,10,0,0,0,0,0,CHO,Lignin,524.262120847731,0.0508472163306452,3,15549732,15461882
523.267871372579,0,0,0,0,0,0,0,0,,None,524.275147839459,0,2,3792163.5,5078523
523.283191862851,0,0,0,0,0,0,0,0,,None,524.290468329731,0,2,12375331,7921148.5
523.291272357719,28,44,9,0,0,0,0,0,CHO,Protein,524.298548824599,-0.0301608667338511,1,11048226,10182142
523.300978351554,0,0,0,0,0,0,0,0,,None,524.308254818434,0,0,9303330,7149054.5
523.319570339746,0,0,0,0,0,0,0,0,,None,524.326846806626,0,2,50001184,42524160
523.965116207127,0,0,0,0,0,0,0,0,,None,524.972392674007,0,4,0,11005509
524.125811108681,0,0,0,0,0,0,0,0,,None,525.133087575561,0,4,0,3926613.5
524.13765910142,0,0,0,0,0,0,0,0,,None,525.1449355683,0,5,0,9123415
524.162105803331,0,0,0,0,0,0,0,0,,None,525.169382270211,0,3,19682542,35307096
524.177360293596,0,0,0,0,0,0,0,0,,None,525.184636760476,0,3,4820204.5,6002266.5
524.185367072178,24,32,12,0,1,0,0,0,CHO,Lignin,525.192643539058,0.167159884642738,6,0,3637851.5
524.213806270333,0,0,0,0,0,0,0,0,,None,525.221082737213,0,3,6075626.5,5619294
524.2218492652,25,36,11,0,1,0,0,0,CHO,Lignin,525.22912573208,-0.0169365708912915,2,4019433.8,4387423
524.234835041852,0,0,0,0,0,0,0,0,,None,525.242111508732,0,3,0,4349536.5
524.250172747115,0,0,0,0,0,0,0,0,,None,525.257449213995,0,2,5407976,3850849.8
524.258290456394,26,40,10,0,1,0,0,0,CHO,Lignin,525.265566923274,-0.122948234375709,1,4422887.5,0
524.286363437756,0,0,0,0,0,0,0,0,,None,525.293639904636,0,2,4723941.5,0
524.294693005148,27,44,9,0,1,0,0,0,CHO,Protein,525.301969472028,-0.155382869738839,1,0,4213350
524.304280425859,0,0,0,0,0,0,0,0,,None,525.311556892739,0,0,3419364.5,0
524.322927200654,0,0,0,0,0,0,0,0,,None,525.330203667534,0,1,15557859,14655081
524.573852040265,0,0,0,0,0,0,0,0,,None,525.581128507145,0,0,7967954.5,3972736.5
524.775697709865,0,0,0,0,0,0,0,0,,None,525.782974176745,0,0,0,3973779
524.962526595013,0,0,0,0,0,0,0,0,,None,525.969803061893,0,1,0,17088164
525.07815291059,0,0,0,0,0,0,0,0,,None,526.08542937747,0,7,3318959.8,0
525.08044521577,0,0,0,0,0,0,0,0,,None,526.08772168265,0,5,3787951.8,3985069.5
525.098372511447,0,0,0,0,0,0,0,0,,None,526.105648978326,0,6,0,3716783.3
525.103860200747,26,22,12,0,0,0,0,0,CHO,Lignin,526.111136667627,-0.0199505880132069,4,5735598,7229103.5
525.116903692379,0,0,0,0,0,0,0,0,,None,526.124180159259,0,4,6741165,10041009
525.119481498457,0,0,0,0,0,0,0,0,,None,526.126757965337,0,5,0,6135473
525.12496168721,23,26,14,0,0,0,0,0,CHO,Lignin,526.13223815409,0.0330523554928859,4,3396780.5,5174961.5
525.134730680942,0,0,0,0,0,0,0,0,,None,526.142007147821,0,6,3310763.8,5364402
525.138021178831,0,0,0,0,0,0,0,0,,None,526.145297645711,0,5,8430764,11857586
525.140427869007,0,0,0,0,0,0,0,0,,None,526.147704335886,0,3,3498155.5,0
525.153363168986,0,0,0,0,0,0,0,0,,None,526.160639635866,0,4,13546666,14495412
525.155809167417,0,0,0,0,0,0,0,0,,None,526.163085634297,0,3,29029546,49389236
525.161356163856,24,30,13,0,0,0,0,0,CHO,Lignin,526.168632630736,0.0160016451635056,4,9440426,13708980
525.171202157539,0,0,0,0,0,0,0,0,,None,526.178478624419,0,3,4674729,4186805.3
525.174442155458,0,0,0,0,0,0,0,0,,None,526.181718622338,0,3,9688233,22101686
525.189686645674,0,0,0,0,0,0,0,0,,None,526.196963112554,0,2,24147112,23715510
525.191552834855,0,0,0,0,0,0,0,0,,None,526.198829301735,0,1,3427495.8,0
525.197734640508,25,34,12,0,0,0,0,0,CHO,Lignin,526.205011107388,0.0293596819891301,4,12137639,12439223
525.207496134244,0,0,0,0,0,0,0,0,,None,526.214772601124,0,2,6079654.5,4753080.5
525.210810132115,0,0,0,0,0,0,0,0,,None,526.218086598995,0,3,5291174.5,8613561
525.226060622325,0,0,0,0,0,0,0,0,,None,526.233337089205,0,3,26825894,21274298
525.227851810599,0,0,0,0,0,0,0,0,,None,526.235128277479,0,1,3675301,0
525.234161117126,26,38,11,0,0,0,0,0,CHO,Lignin,526.241437584006,-0.0484969521924511,3,15148197,14048955
525.24397011083,0,0,0,0,0,0,0,0,,None,526.25124657771,0,1,4164772,3923131.3
525.247198608755,0,0,0,0,0,0,0,0,,None,526.254475075635,0,3,27071652,37674684
525.262476098946,0,0,0,0,0,0,0,0,,None,526.269752565826,0,2,20493474,16486077
525.270528093775,27,42,10,0,0,0,0,0,CHO,Protein,526.277804560655,-0.0132847235914752,2,11936930,11558590
525.280211775601,0,0,0,0,0,0,0,0,,None,526.287488242481,0,0,3530913.3,0
525.283596085383,0,0,0,0,0,0,0,0,,None,526.290872552263,0,1,6618273,13127359
525.298849575587,0,0,0,0,0,0,0,0,,None,526.306126042467,0,2,14488736,10399424
525.306908070411,28,46,9,0,0,0,0,0,CHO,Protein,526.314184537291,-0.00277741166854242,1,6362271.5,5652160.5
525.316601564186,0,0,0,0,0,0,0,0,,None,526.323878031066,0,0,15996063,15126209
525.31997506202,0,0,0,0,0,0,0,0,,None,526.3272515289,0,1,5518494.5,4465345.5
525.33527905219,0,0,0,0,0,0,0,0,,None,526.342555519069,0,2,6341789.5,4034242.8
525.962114978994,0,0,0,0,0,0,0,0,,None,526.969391445874,0,2,0,4796147
526.120397546746,0,0,0,0,0,0,0,0,,None,527.127674013626,0,4,3310689.8,4228862.5
526.156784023276,0,0,0,0,0,0,0,0,,None,527.164060490156,0,5,4034655,5222145
526.159144521749,0,0,0,0,0,0,0,0,,None,527.166420988629,0,4,5362782.5,11730689
526.164724182478,23,30,13,0,1,0,0,0,CHO,Lignin,527.172000649358,-0.00903169822772051,3,3301982.3,0
526.177731845777,0,0,0,0,0,0,0,0,,None,527.185008312657,0,4,0,5439234.5
526.193000999899,0,0,0,0,0,0,0,0,,None,527.200277466779,0,3,9022556,8425220
526.229381476416,0,0,0,0,0,0,0,0,,None,527.236657943296,0,3,8117337,7016198
526.237380133598,25,38,11,0,1,0,0,0,CHO,Lignin,527.244656600478,0.209201213750608,5,4153432.5,0
526.250505962775,0,0,0,0,0,0,0,0,,None,527.257782429655,0,3,6843479.5,9211656
526.265796452904,0,0,0,0,0,0,0,0,,None,527.273072919784,0,2,6612054,6006536.5
526.273885447677,26,42,10,0,1,0,0,0,CHO,Protein,527.281161914557,-0.0180312856563792,1,3676245.5,3569417.3
526.286877778296,0,0,0,0,0,0,0,0,,None,527.294154245176,0,3,0,4463370
526.302196429398,0,0,0,0,0,0,0,0,,None,527.309472896278,0,1,4207699.5,4213515
526.320026417883,0,0,0,0,0,0,0,0,,None,527.327302884763,0,0,5239890,3747596.3
526.791206466089,0,0,0,0,0,0,0,0,,None,527.798482932969,0,0,0,4084522.8
526.869710562295,0,0,0,0,0,0,0,0,,None,527.876987029175,0,1,21181476,12992303
527.0831934239,25,20,13,0,0,0,0,0,CHO,Lignin,528.09046989078,-0.149901361359243,6,3922962.5,3842876
527.096172915482,0,0,0,0,0,0,0,0,,None,528.103449382362,0,4,12268562,10362685
527.113909541977,0,0,0,0,0,0,0,0,,None,528.121186008857,0,5,3375120,0
527.119624400268,26,24,12,0,0,0,0,0,CHO,Lignin,528.126900867148,-0.235987881263799,6,4250639.5,4874046
527.132558891874,0,0,0,0,0,0,0,0,,None,528.139835358754,0,4,19723278,56827712
527.140716249336,23,28,14,0,0,0,0,0,CHO,Lignin,528.147992716216,-0.164931074040895,6,0,4618047
527.15022938041,0,0,0,0,0,0,0,0,,None,528.15750584729,0,4,4214797,3997503.8
527.153749241247,0,0,0,0,0,0,0,0,,None,528.161025708127,0,5,0,4690752
527.168945868263,0,0,0,0,0,0,0,0,,None,528.176222335143,0,3,27587596,43851584
527.171616230157,0,0,0,0,0,0,0,0,,None,528.178892697037,0,4,0,6398785
527.177020363023,24,32,13,0,0,0,0,0,CHO,Lignin,528.184296829903,-0.0108208495969154,3,6654986.5,8515393
527.186719356729,0,0,0,0,0,0,0,0,,None,528.193995823609,0,2,7726089.5,6989633.5
527.19003135458,0,0,0,0,0,0,0,0,,None,528.19730782146,0,4,3989513.5,11030338
527.192398488828,28,32,10,0,0,0,0,0,CHO,Lignin,528.199674955708,-0.241778845387763,4,3812361.3,0
527.205330344649,0,0,0,0,0,0,0,0,,None,528.212606811529,0,2,30053384,32948034
527.213356339439,25,36,12,0,0,0,0,0,CHO,Lignin,528.220632806319,0.0829473111015494,4,9737223,11894595
527.223083333125,0,0,0,0,0,0,0,0,,None,528.230359800005,0,1,8473607,6510404
527.226376830988,0,0,0,0,0,0,0,0,,None,528.233653297868,0,4,3988486.3,5267268
527.228748329447,29,36,9,0,0,0,0,0,CHO,Lignin,528.236024796327,-0.174243751491084,2,5131270,5365572
527.23462919104,22,40,14,0,0,0,0,0,CHO,AminoSugar,528.24190565792,-0.188672120256089,5,0,4595524.5
527.24171432103,0,0,0,0,0,0,0,0,,None,528.24899078791,0,2,28259332,22454084
527.244220819402,0,0,0,0,0,0,0,0,,None,528.251497286282,0,2,7745541,11460421
527.249763315803,26,40,11,0,0,0,0,0,CHO,Protein,528.257039782683,0.0422983792434621,4,11691012,12463941
527.259569443319,0,0,0,0,0,0,0,0,,None,528.266845910199,0,1,6081539.5,0
527.262833307318,0,0,0,0,0,0,0,0,,None,528.270109774198,0,3,40956932,60546884
527.278106797401,0,0,0,0,0,0,0,0,,None,528.285383264281,0,2,21902338,17182534
527.286160792171,27,44,10,0,0,0,0,0,CHO,Protein,528.293437259051,0.0196374740711308,3,8801281,8636231
527.295947785813,0,0,0,0,0,0,0,0,,None,528.303224252693,0,1,4236288.5,3542855.8
527.299216783692,0,0,0,0,0,0,0,0,,None,528.306493250572,0,2,4884480,9916232
527.314501273765,0,0,0,0,0,0,0,0,,None,528.321777740645,0,2,8995839,6877000.5
527.322387268642,0,0,0,0,0,0,0,0,,None,528.329663735522,0,1,4055038,3716937.3
527.869308912867,0,0,0,0,0,0,0,0,,None,528.876585379747,0,1,6874061,3398500.5
528.099520262785,0,0,0,0,0,0,0,0,,None,529.106796729665,0,4,3600312.3,3409775
528.135932239032,0,0,0,0,0,0,0,0,,None,529.143208705912,0,4,5079989,16056176
528.172274215319,0,0,0,0,0,0,0,0,,None,529.179550682199,0,3,8252337.5,12758898
528.208700191545,0,0,0,0,0,0,0,0,,None,529.215976658425,0,3,9030574,10514292
528.245060667809,0,0,0,0,0,0,0,0,,None,529.252337134689,0,3,8864683,7272309
528.252882767906,0,0,0,0,0,0,0,0,,None,529.260159234786,0,3,3634090,0
528.266195154011,0,0,0,0,0,0,0,0,,None,529.273471620891,0,4,10113961,15650678
528.281419144068,0,0,0,0,0,0,0,0,,None,529.288695610948,0,2,7697319,5295990.5
528.302664526455,0,0,0,0,0,0,0,0,,None,529.309940993335,0,3,0,3830647.5
528.866671261283,0,0,0,0,0,0,0,0,,None,529.873947728163,0,1,9225071,5846924.5
529.064984212304,0,0,0,0,0,0,0,0,,None,530.072260679184,0,3,4574044,0
529.075330043809,0,0,0,0,0,0,0,0,,None,530.082606510689,0,6,0,3669907
529.093166192968,0,0,0,0,0,0,0,0,,None,530.100442659848,0,5,4676441,0
529.098718609166,25,22,13,0,0,0,0,0,CHO,Lignin,530.105995076046,0.0862420990959357,4,5198680.5,4711315.5
529.111848100554,0,0,0,0,0,0,0,0,,None,530.119124567434,0,4,6550359.5,10497940
529.129599588909,0,0,0,0,0,0,0,0,,None,530.136876055789,0,6,6656853.5,18136980
529.135284085179,26,26,12,0,0,0,0,0,CHO,Lignin,530.142560552059,-0.253238032624734,6,4291413,6143893
529.141083581377,19,30,17,0,0,0,0,0,CHO,Carb,530.148360048256,-0.114137024613575,6,17310548,7485333
529.148227576686,0,0,0,0,0,0,0,0,,None,530.155504043566,0,3,16900948,25239446
529.15625399317,23,30,14,0,0,0,0,0,CHO,Lignin,530.16353046005,0.0475557993271917,4,0,3556245.3
529.165992065029,0,0,0,0,0,0,0,0,,None,530.173268531909,0,3,8422226,14176150
529.17159956135,27,30,11,0,0,0,0,0,CHO,Lignin,530.17887602823,-0.121132947891716,5,5362513.5,6428566
529.184605552815,0,0,0,0,0,0,0,0,,None,530.191882019695,0,3,23409488,23740310
529.19265804753,24,34,13,0,0,0,0,0,CHO,Lignin,530.19993451441,0.0125693898690037,4,5071695.5,6958998.5
529.202386541146,0,0,0,0,0,0,0,0,,None,530.209663008026,0,2,10302286,11870103
529.205705962216,0,0,0,0,0,0,0,0,,None,530.212982429096,0,4,0,20004758
529.207949037494,28,34,10,0,0,0,0,0,CHO,Lignin,530.215225504374,-0.0531708121196686,2,6898510,8904599
529.220974028945,0,0,0,0,0,0,0,0,,None,530.228250495824,0,1,49132364,59252632
529.222728951559,0,0,0,0,0,0,0,0,,None,530.230005418439,0,2,0,5693335.5
529.229042523648,25,38,12,0,0,0,0,0,CHO,Protein,530.236318990528,0.0145114009686633,4,8842060,8755095
529.238708517303,0,0,0,0,0,0,0,0,,None,530.245984984183,0,1,9352011,7262104
529.244303513628,29,38,9,0,0,0,0,0,CHO,Lignin,530.251579980508,0.00535253853936902,1,10351434,9670552
529.257380005045,0,0,0,0,0,0,0,0,,None,530.264656471925,0,2,17687368,14401432
529.259878503404,0,0,0,0,0,0,0,0,,None,530.267154970284,0,2,13017929,18927512
529.265416999769,26,42,11,0,0,0,0,0,CHO,Protein,530.272693466649,0.0353113627855082,4,10537800,9867161
529.275112993402,0,0,0,0,0,0,0,0,,None,530.282389460282,0,1,7930695,5279641
529.278425991227,0,0,0,0,0,0,0,0,,None,530.285702458107,0,4,11424583,16080793
529.280773989685,30,42,8,0,0,0,0,0,CHO,Lignin,530.288050456565,-0.154881041363888,2,9833286,8396697
529.293751481163,0,0,0,0,0,0,0,0,,None,530.301027948043,0,2,19428166,13950873
529.301800475877,27,46,10,0,0,0,0,0,CHO,Protein,530.309076942757,0.039137258400389,3,9192260,6107033.5
529.330234030166,0,0,0,0,0,0,0,0,,None,530.337510497046,0,3,3525441.5,0
529.338148024727,28,50,9,0,0,0,0,0,CHO,Protein,530.345424491607,0.110705759304249,1,3297088.8,0
529.642692815191,0,0,0,0,0,0,0,0,,None,530.649969282071,0,0,7050018,0
530.13287138068,0,0,0,0,0,0,0,0,,None,531.14014784756,0,3,0,4786092
530.151511916554,0,0,0,0,0,0,0,0,,None,531.158788383434,0,4,5352173,7800748.5
530.169348357755,0,0,0,0,0,0,0,0,,None,531.176624824635,0,1,0,4340652.5
530.187933892519,0,0,0,0,0,0,0,0,,None,531.195210359399,0,4,6761193.5,7989165
530.209021332817,0,0,0,0,0,0,0,0,,None,531.216297799697,0,3,0,4906925.5
530.224290368523,0,0,0,0,0,0,0,0,,None,531.231566835403,0,4,13767397,17211310
530.24772939762,28,38,9,0,1,0,0,0,CHO,Lignin,531.2550058645,-0.128390319003212,3,3428067,0
530.26069734449,0,0,0,0,0,0,0,0,,None,531.26797381137,0,3,5313249.5,4715438
530.263213298746,0,0,0,0,0,0,0,0,,None,531.270489765626,0,2,0,4606894
530.281577330707,0,0,0,0,0,0,0,0,,None,531.288853797587,0,1,3571423.5,4584366.5
530.297042320492,0,0,0,0,0,0,0,0,,None,531.304318787372,0,3,6490846,4150190.8
530.305312357789,26,46,10,0,1,0,0,0,CHO,Protein,531.312588824669,-0.256514285087443,1,3455709,0
531.106350284876,0,0,0,0,0,0,0,0,,None,532.113626751756,0,6,10031750,8411063
531.114406279533,25,24,13,0,0,0,0,0,CHO,Lignin,532.121682746413,0.0152432937404252,4,4723333,7866295
531.127477770862,0,0,0,0,0,0,0,0,,None,532.134754237742,0,3,8268419.5,11374519
