peak_index	scan_num	mz	intensity	fwhm	signal_noise	MSFeatureID
2090	0	486.08246	7461235	0.0022	9.52	-1
2091	0	486.11378	14394283	0.0018	24.91	-1
2092	0	486.15009	13720865	0.0018	22.54	-1
2093	0	486.18642	11371362	0.0017	7.28	-1
2094	0	486.22306	6914903	0.0023	135.37	-1
2095	0	487.01701	31398364	0.0019	8.62	-1
2096	0	487.0533	123188664	0.0017	15.44	-1
2097	0	487.08972	112473856	0.0019	18.27	-1
2098	0	487.1261	76803632	0.0019	11.3	-1
2099	0	487.14735	36935308	0.0019	8.79	-1
2100	0	487.16245	76597584	0.0019	10.82	-1
2101	0	487.19879	60042584	0.0019	17.83	-1
2102	0	487.23505	25982766	0.0018	9.62	-1
2103	0	488.05681	22325300	0.0021	15.93	-1
2104	0	488.0848	15953361	0.0016	9.36	-1
2105	0	488.09302	23060364	0.002	8.8	-1
2106	0	488.12936	18201430	0.0022	11.64	-1
2107	0	488.16573	17929024	0.0017	9.05	-1
2108	0	488.18691	6000148	0.0027	29.7	-1
2109	0	488.2021	15300137	0.002	12.65	-1
2110	0	489.03247	61084492	0.0017	7.74	-1
2111	0	489.06892	158190960	0.0016	15.05	-1
2112	0	489.1053	102359528	0.0019	10.22	-1
2113	0	489.14169	98821568	0.0018	9.37	-1
2114	0	489.17801	95073584	0.0019	8.45	-1
2115	0	489.21439	56422456	0.0019	8.91	-1
2116	0	490.0356	11638453	0.0022	17.26	-1
2117	0	490.06397	13695675	0.0013	24.81	-1
2118	0	490.07227	29481252	0.0019	8.65	-1
2119	0	490.10025	11777595	0.0024	8.4	-1
2120	0	490.10857	23352344	0.0018	18.61	-1
2121	0	490.14488	21160410	0.0021	9.77	-1
2122	0	490.18146	24021968	0.0019	8.31	-1
2123	0	491.04826	105331256	0.002	18.13	-1
2124	0	491.08465	141605632	0.0018	15.74	-1
2125	0	491.12108	105172280	0.0019	11.13	-1
2126	0	491.15746	117738688	0.0019	22.26	-1
2127	0	491.16932	6180440	0.0098	11.25	-1
2128	0	491.19386	101186096	0.0018	14.81	-1
2129	0	491.23013	39331532	0.0019	8.01	-1
2130	0	491.26669	7132361	0.0022	10.56	-1
2131	0	492.05174	22431686	0.0021	12.55	-1
2132	0	492.07994	11614714	0.002	9.14	-1
2133	0	492.0881	28022530	0.002	8.15	-1
2134	0	492.1243	22888192	0.0022	11.97	-1
2135	0	492.16073	29484784	0.0021	8.11	-1
2136	0	492.19705	25275408	0.0018	8.94	-1
2137	0	492.23356	11155752	0.0019	7.66	-1
2138	0	493.04258	13628722	0.0021	12.23	-1
2139	0	493.0638	133589304	0.0018	10.76	-1
2140	0	493.10023	126546768	0.0018	10.9	-1
2141	0	493.13661	125497784	0.0018	13.28	-1
2142	0	493.17304	128377384	0.0019	11.9	-1
2143	0	493.2094	75675848	0.0018	12.48	-1
2144	0	493.24574	18643416	0.0023	12.51	-1
2145	0	494.0306	6869569	0.0029	38.53	-1
2146	0	494.05901	6965464	0.0019	10.33	-1
2147	0	494.06714	27790484	0.002	15.86	-1
2148	0	494.09539	11614588	0.0021	12.22	-1
2149	0	494.10368	26009952	0.0017	13.38	-1
2150	0	494.13172	10508378	0.0015	12.42	-1
2151	0	494.13997	28412764	0.0019	8.18	-1
2152	0	494.21274	19360570	0.002	8.73	-1
2153	0	495.02215	11147593	0.0026	12.71	-1
2154	0	495.04321	58572244	0.0019	9.38	-1
2155	0	495.05842	29468704	0.0022	9.51	-1
2156	0	495.06717	8196769	0.0068	14.1	-1
2157	0	495.07962	122526888	0.0018	30.68	-1
2158	0	495.11592	100304752	0.002	8.92	-1
2159	0	495.15231	123173680	0.002	17.4	-1
2160	0	495.18866	100959784	0.0019	14.53	-1
2161	0	495.22507	30184288	0.0024	8.54	-1
2162	0	496.07484	7813340	0.0011	14.48	-1
2163	0	496.08314	23003028	0.0021	11.26	-1
2164	0	496.11931	26738484	0.0018	8.11	-1
2165	0	496.15568	30372532	0.0021	11.3	-1
2166	0	496.19205	23651470	0.0021	10.22	-1
2167	0	497.00152	6772037	0.0016	11.45	-1
2168	0	497.03775	38465540	0.0018	10.76	-1
2169	0	497.05889	68533408	0.002	8.84	-1
2170	0	497.0741	54442548	0.0018	8.6	-1
2171	0	497.09522	93543480	0.0019	11.55	-1
2172	0	497.11049	34621828	0.0022	7.01	-1
2173	0	497.13157	101068072	0.0019	9.86	-1
2174	0	497.1469	22483170	0.0018	13.25	-1
2175	0	497.16803	93031032	0.002	11.87	-1
2176	0	497.21963	10675657	0.0018	11.74	-1
2177	0	498.04115	7925032	0.002	19.89	-1
2178	0	498.07757	13930822	0.0014	11.59	-1
2179	0	498.09848	19649888	0.002	11.41	-1
2180	0	498.13497	22379328	0.0021	7.36	-1
2181	0	498.17129	22883334	0.0019	8.54	-1
2182	0	498.20757	12114108	0.0018	7.01	-1
2183	0	499.01689	22340238	0.0018	8.08	-1
2184	0	499.05328	75807832	0.0017	13.81	-1
2185	0	499.08975	77057496	0.0017	10.76	-1
2186	0	499.10324	6482968	0.0341	13.1	-1
2187	0	499.11081	64180716	0.0019	7.79	-1
2188	0	499.12613	45795544	0.002	11.29	-1
2189	0	499.14722	68253992	0.0019	7.18	-1
2190	0	499.1624	37973140	0.0019	11.59	-1
2191	0	499.18359	45348776	0.0019	8.85	-1
2192	0	499.19885	31757700	0.0019	11.37	-1
2193	0	500.04858	7262894	0.0022	12.33	-1
2194	0	500.0568	16243272	0.0018	13.57	-1
2195	0	500.07783	15146303	0.0018	26.98	-1
2196	0	500.09322	17237922	0.0021	10.19	-1
2197	0	500.11419	12341758	0.0025	10.02	-1
2198	0	500.12963	11636623	0.0022	14.6	-1
2199	0	500.1503	13285879	0.0025	10.71	-1
2200	0	500.16099	7133281	0.002	9.79	-1
2201	0	500.1658	10425423	0.0025	14.31	-1
2202	0	500.18697	12121701	0.0019	15.96	-1
2203	0	500.23864	6622085	0.0015	7.81	-1
2204	0	501.03266	54124616	0.0019	8.78	-1
2205	0	501.05373	20368528	0.0021	12.23	-1
2206	0	501.0691	98290200	0.0022	15.52	-1
2207	0	501.1055	73301480	0.0022	9.74	-1
2208	0	501.14188	61739092	0.0018	9.21	-1
2209	0	501.17812	59228516	0.0021	8.29	-1
2210	0	501.19919	11961969	0.0026	7.68	-1
2211	0	501.21454	41391612	0.0019	11.09	-1
2212	0	502.03608	11013422	0.0024	8.08	-1
2213	0	502.06414	11191895	0.0028	9.29	-1
2214	0	502.07255	23026950	0.0021	11.15	-1
2215	0	502.10038	11944429	0.002	7.35	-1
2216	0	502.10891	21095496	0.0019	10.16	-1
2217	0	502.13	7222807	0.002	7.7	-1
2218	0	502.14491	19293140	0.0018	17.05	-1
2219	0	502.16651	6006025	0.0023	8.75	-1
2220	0	502.18132	20154528	0.0017	14.01	-1
2221	0	503.01196	16842486	0.0021	11.43	-1
2222	0	503.04832	98115880	0.002	9.27	-1
2223	0	503.06254	7193706	0.0015	14.29	-1
2224	0	503.06494	6369915	0.0026	12.66	-1
2225	0	503.06605	6795587	0.0025	7.57	-1
2226	0	503.06973	19020558	0.0021	21.2	-1
2227	0	503.08464	133261216	0.0019	8.11	-1
2228	0	503.12109	96981696	0.0018	10.48	-1
2229	0	503.15742	89487328	0.002	8.16	-1
2230	0	503.1871	9304680	0.017	11.13	-1
2231	0	503.19371	96961512	0.0018	14.48	-1
2232	0	503.23015	42643736	0.0019	8.17	-1
2233	0	503.26643	13494589	0.0014	11.43	-1
2234	0	504.0518	23159512	0.0021	15.55	-1
2235	0	504.08801	32623940	0.0019	15.1	-1
2236	0	504.09659	6082756	0.0017	8.34	-1
2237	0	504.12442	21676428	0.0022	31.23	-1
2238	0	504.12804	6198931	9.7288E-04	8.93	-1
2239	0	504.16082	25379114	0.0019	16.01	-1
2240	0	504.19706	26172200	0.0018	13.85	-1
2241	0	504.23362	14030461	0.0023	8.88	-1
2242	0	505.02744	43170748	0.0018	7.9	-1
2243	0	505.06395	153065488	0.0019	14.78	-1
2244	0	505.07963	9725121	0.0275	7.24	-1
2245	0	505.1004	138576976	0.0018	11.97	-1
2246	0	505.11688	9434028	0.0021	9.35	-1
2247	0	505.13675	117081808	0.0019	13.23	-1
2248	0	505.17307	135631232	0.0018	11.91	-1
2249	0	505.20943	98006112	0.0018	12.43	-1
2250	0	505.24576	36047488	0.0019	14.58	-1
2251	0	506.03085	10588414	0.0017	39.41	-1
2252	0	506.0589	10625720	0.0021	7.24	-1
2253	0	506.06728	34250416	0.0022	11.96	-1
2254	0	506.09551	13628639	0.0019	8.69	-1
2255	0	506.10379	31807552	0.0019	11.29	-1
2256	0	506.1318	11041886	0.0021	19.61	-1
2257	0	506.14011	27937036	0.0019	10.26	-1
2258	0	506.21285	24720510	0.0023	7.97	-1
2259	0	507.00715	6071288	0.0021	8.45	-1
2260	0	507.04327	87603864	0.0019	7.82	-1
2261	0	507.04707	11645859	0.0141	7.81	-1
2262	0	507.05845	21531704	0.0024	9.66	-1
2263	0	507.07952	170187712	0.0018	22.44	-1
2264	0	507.11599	128354008	0.0019	20.41	-1
2265	0	507.12493	9641656	0.0281	14.84	-1
2266	0	507.1282	9645746	0.0066	14.84	-1
2267	0	507.1525	144517984	0.0019	19.17	-1
2268	0	507.1889	130565200	0.0021	16.67	-1
2269	0	507.22519	69830496	0.002	8.9	-1
2270	0	507.26141	15591152	0.0026	9.66	-1
2271	0	508.04662	20138384	0.002	19.4	-1
2272	0	508.07458	10721854	0.0019	12.86	-1
2273	0	508.0829	39172204	0.0021	11.06	-1
2274	0	508.11108	11369401	0.0021	9.75	-1
2275	0	508.1194	29513196	0.0022	25.32	-1
2276	0	508.14731	10990964	0.0028	7.97	-1
2277	0	508.16128	6192772	0.0125	7.85	-1
2278	0	508.18366	9142602	0.0013	9.94	-1
2279	0	508.19223	35218344	0.0023	9.2	-1
2280	0	508.22859	21790762	0.0017	8.34	-1
2281	0	509.02251	15895159	0.0023	7.16	-1
2282	0	509.03776	26602598	0.0024	22.85	-1
2283	0	509.04167	8472940	0.0036	7.28	-1
2284	0	509.05891	124653984	0.0018	20.96	-1
2285	0	509.0953	151942960	0.0018	18.26	-1
2286	0	509.13159	143571632	0.0018	16.42	-1
2287	0	509.16795	160880064	0.0018	21.14	-1
2288	0	509.20436	104073472	0.0018	10.87	-1
2289	0	509.24069	34338364	0.0018	8.86	-1
2290	0	510.04098	7121308	0.0019	8.67	-1
2291	0	510.06224	25708116	0.002	9.5	-1
2292	0	510.07746	12846958	0.0016	9.59	-1
2293	0	510.09864	34459900	0.002	16.77	-1
2294	0	510.12676	9627588	0.0025	12.53	-1
2295	0	510.13508	34502788	0.0019	44.91	-1
2296	0	510.16303	7469846	0.0026	7.22	-1
2297	0	510.16818	7746633	0.01	7.48	-1
2298	0	510.17139	39534808	0.0021	8.05	-1
2299	0	510.20761	32581520	0.0014	20.79	-1
2300	0	510.24399	9300570	0.0018	12.51	-1
2301	0	511.01698	20434898	0.0021	9.55	-1
2302	0	511.03207	6033453	0.0147	7.32	-1
2303	0	511.03809	37285392	0.0019	7.98	-1
2304	0	511.05332	76767752	0.0017	11.2	-1
2305	0	511.07454	130962608	0.0018	28.71	-1
2306	0	511.0898	75061936	0.0019	7.78	-1
2307	0	511.11088	114298384	0.0019	7.91	-1
2308	0	511.12626	34381828	0.0022	10.3	-1
2309	0	511.14733	137401584	0.0018	11.52	-1
2310	0	511.16261	26968906	0.0022	15.58	-1
2311	0	511.18374	107155544	0.0021	17.12	-1
2312	0	511.22001	47646132	0.0019	7.78	-1
2313	0	511.2565	10647987	0.0022	14.22	-1
2314	0	512.02029	5887148	0.0013	7.75	-1
2315	0	512.04866	10858960	0.0021	8.11	-1
2316	0	512.05679	14706100	0.0019	10.96	-1
2317	0	512.07797	25544802	0.002	16.32	-1
2318	0	512.08515	13932809	0.002	8.9	-1
2319	0	512.09325	16820974	0.002	17.11	-1
2320	0	512.11416	26925714	0.0019	15.63	-1
2321	0	512.12173	6143609	0.003	7.87	-1
2322	0	512.15054	33927084	0.0018	7.12	-1
2323	0	512.16567	7576420	0.0023	20.94	-1
2324	0	512.18696	28094444	0.0023	7.52	-1
2325	0	512.20242	6024720	0.0018	9.18	-1
2326	0	512.99635	6933926	0.002	7.3	-1
2327	0	513.03266	64469668	0.0018	9.52	-1
2328	0	513.05375	57646392	0.0019	8.19	-1
2329	0	513.06903	120142968	0.0018	32.15	-1
2330	0	513.07778	8115938	0.0172	7.01	-1
2331	0	513.08339	9628724	0.016	8.32	-1
2332	0	513.09032	86587424	0.002	7.83	-1
2333	0	513.10541	84057488	0.0021	9.09	-1
2334	0	513.11897	10247519	0.034	7.28	-1
2335	0	513.12666	82295800	0.0022	12.47	-1
2336	0	513.1418	53381576	0.0022	9.18	-1
2337	0	513.16299	79828880	0.0021	19.88	-1
2338	0	513.17813	47779252	0.0021	11.57	-1
2339	0	513.19922	48701152	0.0022	8.3	-1
2340	0	513.21461	34065168	0.0021	7.01	-1
2341	0	513.23571	12863953	0.0022	8.47	-1
2342	0	514.02784	5887933	0.0028	8.44	-1
2343	0	514.03601	11929833	0.0016	15.28	-1
2344	0	514.07255	24187212	0.0024	12.08	-1
2345	0	514.10885	21872528	0.0019	12.71	-1
2346	0	514.13013	16469672	0.0025	7.19	-1
2347	0	514.14513	13954821	0.0022	21.57	-1
2348	0	514.18169	12782941	0.002	10.82	-1
2349	0	514.20271	11915371	0.0024	20.25	-1
2350	0	514.21808	9395809	0.0024	16.8	-1
2351	0	515.01205	20285256	0.0022	13.17	-1
2352	0	515.04841	109601448	0.0021	53.0	-1
2353	0	515.08483	136315392	0.002	19.0	-1
2354	0	515.1212	97646472	0.0019	8.7	-1
2355	0	515.14232	42338708	0.0021	7.54	-1
2356	0	515.15747	84122744	0.0019	9.02	-1
2357	0	515.1786	31372256	0.0023	12.32	-1
2358	0	515.19388	75657448	0.0021	8.96	-1
2359	0	515.23021	45822976	0.0022	15.26	-1
2360	0	515.26671	14527647	0.0022	9.51	-1
2361	0	516.05165	26250068	0.0019	28.83	-1
2362	0	516.05712	6916341	0.0055	7.59	-1
2363	0	516.08008	17765814	0.0024	8.91	-1
2364	0	516.0881	33371164	0.002	12.15	-1
2365	0	516.12457	24492322	0.0019	7.51	-1
2366	0	516.16085	21910300	0.002	10.74	-1
2367	0	516.19736	22059940	0.002	15.9	-1
2368	0	516.23378	11406563	0.0025	9.69	-1
2369	0	517.0276	52120656	0.0019	9.67	-1
2370	0	517.06412	158286400	0.0021	20.38	-1
2371	0	517.08092	8375759	0.0029	7.34	-1
2372	0	517.0856	20710326	0.0025	18.16	-1
2373	0	517.10055	150247152	0.0019	15.21	-1
2374	0	517.13691	118960104	0.0018	8.96	-1
2375	0	517.17314	123856992	0.002	17.57	-1
2376	0	517.20947	100766472	0.002	9.26	-1
2377	0	517.24588	47925184	0.002	15.64	-1
2378	0	517.28237	10887353	0.0025	14.01	-1
2379	0	518.03115	12184618	0.0021	9.45	-1
2380	0	518.06729	40024776	0.0019	9.33	-1
2381	0	518.09579	17698164	0.0022	11.42	-1
2382	0	518.10376	35143172	0.002	8.03	-1
2383	0	518.14008	29406630	0.0018	17.95	-1
2384	0	518.17658	30040496	0.0021	9.72	-1
2385	0	518.24933	14126667	0.0019	7.54	-1
2386	0	519.00735	7772498	0.0022	17.16	-1
2387	0	519.04321	97909480	0.002	8.13	-1
2388	0	519.07972	189107008	0.0019	27.71	-1
2389	0	519.09969	6337982	0.0019	9.79	-1
2390	0	519.10235	11514508	0.0047	17.78	-1
2391	0	519.1162	131432080	0.002	9.15	-1
2392	0	519.15239	137834240	0.0019	10.72	-1
2393	0	519.18879	157939216	0.0018	26.53	-1
2394	0	519.22514	91250048	0.002	11.56	-1
2395	0	519.26151	32074202	0.0019	16.71	-1
2396	0	519.29786	5907885	0.0022	10.54	-1
2397	0	520.04658	22228132	0.0018	16.53	-1
2398	0	520.07484	12510454	0.0023	8.79	-1
2399	0	520.08298	37243292	0.0021	19.01	-1
2400	0	520.08825	6048919	0.0098	9.52	-1
2401	0	520.09115	6275266	0.0021	9.88	-1
2402	0	520.11934	33671004	0.002	11.62	-1
2403	0	520.19218	37441872	0.002	7.04	-1
2404	0	520.26479	10486398	0.0018	9.37	-1
2405	0	521.05893	131052664	0.002	9.24	-1
2406	0	521.0743	22395754	0.0023	8.51	-1
2407	0	521.09533	151379648	0.0019	11.39	-1
2408	0	521.13173	123228704	0.0019	16.31	-1
2409	0	521.16809	158064992	0.0019	11.1	-1
2410	0	521.20443	130179008	0.0019	32.75	-1
2411	0	521.24074	50784248	0.0021	9.11	-1
2412	0	521.27701	13167879	0.002	9.75	-1
2413	0	522.06231	28917106	0.0019	13.64	-1
2414	0	522.09043	10184715	0.0028	10.47	-1
2415	0	522.12699	9615505	0.0027	12.8	-1
2416	0	522.13513	27506306	0.0021	7.13	-1
2417	0	522.16848	9001496	0.0084	10.07	-1
2418	0	522.20767	32205290	0.0023	8.07	-1
2419	0	523.05331	34325608	0.0022	8.15	-1
2420	0	523.07456	123276792	0.0019	27.95	-1
2421	0	523.11095	104529536	0.002	10.22	-1
2422	0	523.14729	109932584	0.002	16.33	-1
2423	0	523.16469	7026665	0.0018	64.21	-1
2424	0	523.18371	122348856	0.0019	23.53	-1
2425	0	523.21556	10202132	0.0139	7.38	-1
2426	0	523.22016	66573604	0.0021	8.94	-1
2427	0	523.25645	17904470	0.0022	9.53	-1
2428	0	524.05661	7103671	0.0025	9.86	-1
2429	0	524.07791	23645842	0.0021	7.99	-1
2430	0	524.09374	7863535	0.0025	23.89	-1
2431	0	524.11429	19764280	0.0024	10.32	-1
2432	0	524.15073	25233642	0.0024	10.5	-1
2433	0	524.1872	28078318	0.0024	19.31	-1
2434	0	524.22367	15401523	0.0025	8.9	-1
2435	0	525.03253	28727190	0.0019	15.53	-1
2436	0	525.05384	50448940	0.0019	13.05	-1
2437	0	525.06919	52525152	0.002	8.88	-1
2438	0	525.07803	7774713	0.0169	17.2	-1
2439	0	525.08166	5993314	0.0571	13.26	-1
2440	0	525.09025	74731248	0.0021	9.26	-1
2441	0	525.10558	39819388	0.0019	11.66	-1
2442	0	525.12674	69451240	0.0022	11.06	-1
2443	0	525.14214	19179960	0.003	9.39	-1
2444	0	525.16311	81873928	0.0021	22.99	-1
2445	0	525.17825	14315989	0.0025	8.81	-1
2446	0	525.19943	61890920	0.0021	7.76	-1
2447	0	526.03642	6711751	0.0028	15.99	-1
2448	0	526.07244	12247608	0.0018	21.62	-1
2449	0	526.09334	16044939	0.0027	158.11	-1
2450	0	526.13009	16769843	0.0021	8.79	-1
2451	0	526.16641	18989688	0.0022	10.8	-1
2452	0	526.2029	14137308	0.0023	8.29	-1
2453	0	527.0486	54011424	0.0021	8.04	-1
2454	0	527.06968	36682568	0.0022	9.02	-1
2455	0	527.10615	47691928	0.0022	7.17	-1
2456	0	527.12121	40145096	0.0022	7.07	-1
2457	0	527.14222	49930536	0.0021	9.66	-1
2458	0	527.15763	28771068	0.0019	16.03	-1
2459	0	527.1787	45335992	0.002	7.47	-1
2460	0	527.21515	22073372	0.0022	11.06	-1
2461	0	527.23036	16977282	0.0023	10.41	-1
2462	0	528.0517	10832500	0.0028	14.73	-1
2463	0	528.07271	9135348	0.002	7.7	-1
2464	0	528.08022	9446295	0.0018	20.91	-1
2465	0	528.08835	13864442	0.0027	25.68	-1
2466	0	528.11665	7410966	0.0028	7.4	-1
2467	0	528.12447	11362873	0.0021	24.42	-1
2468	0	528.18209	10656630	0.0028	14.98	-1
2469	0	529.06413	78066400	0.002	8.99	-1
2470	0	529.10051	68929832	0.0022	9.91	-1
2471	0	529.13685	46378432	0.0021	7.47	-1
2472	0	529.17328	43072532	0.0022	10.49	-1
2473	0	529.19423	17294000	0.0021	8.29	-1
2474	0	529.20969	37454492	0.0021	28.12	-1
2475	0	529.24591	18939896	0.0024	9.28	-1
2476	0	530.03117	7973061	0.0021	8.65	-1
2477	0	530.06744	20312860	0.0023	21.73	-1
2478	0	530.09591	9449919	0.0025	12.96	-1
2479	0	530.10382	16051984	0.0023	32.29	-1
2480	0	530.17661	12934112	0.0022	34.66	-1
2481	0	530.21303	10541416	0.0022	9.99	-1
2482	0	531.00709	8441873	0.0016	8.41	-1
2483	0	531.07973	87143480	0.0023	12.67	-1
2484	0	531.11608	68734672	0.0022	10.62	-1
2485	0	531.15254	58848120	0.0022	8.44	-1
2486	0	531.22528	46117776	0.002	8.38	-1
2487	0	531.26148	17932656	0.0024	13.64	-1
2488	0	532.08041	6076082	0.0094	12.87	-1
2489	0	532.08315	24367022	0.0018	7.56	-1
2490	0	532.11931	16657660	0.0027	7.12	-1
2491	0	532.15593	17812094	0.002	13.17	-1
2492	0	532.19228	18788484	0.0021	9.15	-1
2493	0	532.22863	13320841	0.0025	9.45	-1
2494	0	533.05909	81700120	0.0021	11.94	-1
2495	0	533.09263	17421742	0.0107	8.51	-1
2496	0	533.09542	92795872	0.002	7.97	-1
2497	0	533.10751	6259206	0.0027	12.56	-1
2498	0	533.15474	6671510	0.0017	16.28	-1
2499	0	533.16828	81540400	0.002	9.26	-1
2500	0	533.20454	72883336	0.002	12.45	-1
2501	0	533.24076	44424656	0.002	10.13	-1
2502	0	533.27727	12846518	0.0018	16.39	-1
2503	0	534.06231	17734204	0.0022	53.13	-1
2504	0	534.09068	10410195	0.0022	17.8	-1
2505	0	534.09876	22152362	0.0023	18.61	-1
2506	0	534.12697	8621659	0.0021	15.59	-1
2507	0	534.17161	19221762	0.0022	12.39	-1
2508	0	534.20587	7227011	0.0076	27.35	-1
2509	0	534.20809	19280790	0.0022	11.72	-1
2510	0	534.24433	14055737	0.0017	9.43	-1
2511	0	535.03819	32927696	0.0023	9.21	-1
2512	0	535.05335	12707118	0.0026	25.68	-1
2513	0	535.07473	99616608	0.0019	21.13	-1
2514	0	535.11118	76819656	0.0022	7.85	-1
2515	0	535.12361	6242963	0.0033	13.17	-1
2516	0	535.14748	73901976	0.0022	21.38	-1
2517	0	535.18387	83499224	0.0023	19.13	-1
2518	0	535.22012	62936044	0.0022	62.36	-1
2519	0	535.25653	26422926	0.002	17.94	-1
2520	0	536.07795	25030762	0.0021	7.25	-1
2521	0	536.15092	17921762	0.0024	12.71	-1
2522	0	536.22355	16042530	0.0022	9.08	-1
2523	0	537.05399	51820112	0.0021	7.81	-1
2524	0	537.06913	27329364	0.002	17.93	-1
2525	0	537.08413	8058840	0.0172	8.44	-1
2526	0	537.09027	84321160	0.002	19.53	-1
2527	0	537.12672	68666752	0.002	11.16	-1
2528	0	537.16303	84699528	0.0019	15.31	-1
2529	0	537.19959	74349688	0.0021	22.07	-1
2530	0	537.23589	38330340	0.0019	11.04	-1
2531	0	538.09355	21059710	0.0018	11.03	-1
2532	0	538.16634	21224936	0.0022	9.27	-1
2533	0	538.20285	19813706	0.0024	11.11	-1
2534	0	539.06973	51371624	0.0024	8.1	-1
2535	0	539.08495	42893872	0.0022	7.54	-1
2536	0	539.10588	58880004	0.0021	10.49	-1
2537	0	539.12123	25223358	0.0023	7.6	-1
2538	0	539.14239	58618124	0.0021	8.26	-1
2539	0	539.15771	14761287	0.0027	8.63	-1
2540	0	539.17858	63997676	0.0022	8.53	-1
2541	0	539.19364	9256062	0.0031	36.53	-1
2542	0	539.21492	44336528	0.0021	10.8	-1
2543	0	539.25153	14274728	0.0021	7.78	-1
2544	0	540.05182	9421955	0.002	26.41	-1
2545	0	540.08008	6576000	0.0032	14.42	-1
2546	0	540.08831	9099169	0.0032	19.96	-1
2547	0	540.12456	6797621	0.0018	10	-1
2548	0	540.14577	13834461	0.0023	8.02	-1
2549	0	540.18196	17102288	0.0025	9.61	-1
2550	0	540.2181	12416358	0.0019	12.54	-1
2551	0	541.04897	15555022	0.0024	7.61	-1
2552	0	541.08531	45455692	0.0022	11.42	-1
2553	0	541.10053	56042812	0.0022	11.46	-1
2554	0	541.1369	29609322	0.0024	8.79	-1
2555	0	541.158	44066040	0.0023	9.06	-1
2556	0	541.17322	26273024	0.0019	9.54	-1
2557	0	541.19431	35398496	0.0024	11.97	-1
2558	0	541.20962	20321192	0.0021	9.54	-1
2559	0	541.23069	16984710	0.0021	11.25	-1
2560	0	541.24607	10072359	0.0023	7.42	-1
2561	0	542.03136	8415334	0.0014	27.16	-1
2562	0	542.05923	10887114	0.0016	16.9	-1
2563	0	542.06745	16940298	0.0018	22.39	-1
2564	0	542.08842	10744334	0.002	7.01	-1
2565	0	542.09594	7094356	0.0023	14.63	-1
2566	0	542.10398	15409279	0.0022	9.08	-1
2567	0	542.17673	7662824	0.0025	12.77	-1
2568	0	542.19805	9575658	0.0026	25.32	-1
2569	0	542.21273	6243996	0.0028	22.72	-1
2570	0	543.0073	6295572	0.0031	16.06	-1
2571	0	543.04344	49703572	0.0024	8.63	-1
2572	0	543.0611	7040142	0.0022	11.26	-1
2573	0	543.06443	14406364	0.0031	8.34	-1
2574	0	543.07985	86524992	0.0021	96.28	-1
2575	0	543.11619	66257592	0.0022	7.54	-1
2576	0	543.15253	43336432	0.0023	7.78	-1
2577	0	543.17358	26260324	0.002	7.45	-1
2578	0	543.1889	44346384	0.0021	8.63	-1
2579	0	543.21005	13874218	0.0026	7.18	-1
2580	0	543.26184	14153330	0.0017	8.32	-1
2581	0	544.04691	12265286	0.0023	12.96	-1
2582	0	544.07515	11453203	0.0023	14.31	-1
2583	0	544.08308	23584008	0.0021	7.05	-1
2584	0	544.11125	7050088	0.0032	7.23	-1
2585	0	544.11947	15719180	0.0024	10.25	-1
2586	0	544.14753	7555482	0.0012	41.72	-1
2587	0	544.15573	13260791	0.0023	17.29	-1
2588	0	544.22855	10625057	0.0021	28.02	-1
2589	0	545.05898	92621072	0.0021	14.32	-1
2590	0	545.0954	104175784	0.0021	9.06	-1
2591	0	545.13189	71769072	0.0022	10.75	-1
2592	0	545.16827	65930320	0.0021	9.41	-1
2593	0	545.20471	61531956	0.0022	8.33	-1
2594	0	545.27735	14724710	0.002	11.74	-1
2595	0	546.06238	22748376	0.0023	7.89	-1
2596	0	546.09039	12124293	0.0025	23.27	-1
2597	0	546.09878	27621568	0.0022	53.01	-1
2598	0	546.12694	9459342	0.0019	9.24	-1
2599	0	546.1351	19435472	0.0022	12.25	-1
2600	0	546.17137	20342434	0.0021	14.12	-1
2601	0	546.20801	19415094	0.0024	22.65	-1
2602	0	546.24423	14636422	0.0024	8.36	-1
2603	0	547.03845	45535832	0.0023	7.89	-1
2604	0	547.07481	126874912	0.0021	32.34	-1
2605	0	547.08659	5977049	0.0073	18.12	-1
2606	0	547.11128	95000224	0.0022	15.35	-1
2607	0	547.13399	9989404	0.0033	7.68	-1
2608	0	547.14757	88290056	0.0021	9.86	-1
2609	0	547.18379	103521864	0.0019	15.14	-1
2610	0	547.22008	81387832	0.0021	9.36	-1
2611	0	547.25656	40241280	0.0023	14.5	-1
2612	0	547.29288	9280146	0.0027	8.01	-1
2613	0	548.04174	10889362	0.0025	9.18	-1
2614	0	548.0698	8557329	0.0023	12.32	-1
2615	0	548.08262	6222120	0.0094	8.05	-1
2616	0	548.11442	29337448	0.0019	9.85	-1
2617	0	548.15085	22535896	0.0024	10.86	-1
2618	0	548.17853	6845869	0.002	20.98	-1
2619	0	548.18722	26207502	0.0022	7.16	-1
2620	0	548.22372	21058154	0.0026	8.65	-1
2621	0	548.25998	12272522	0.0027	9.52	-1
2622	0	549.05408	83586016	0.0021	20.22	-1
2623	0	549.07377	7661197	0.0075	8.72	-1
2624	0	549.09055	133962816	0.002	11.83	-1
2625	0	549.16312	99239152	0.0023	14.63	-1
2626	0	549.19952	104022752	0.0022	13.16	-1
2627	0	549.23579	67828816	0.0023	18.28	-1
2628	0	549.27235	23190216	0.0024	11.54	-1
