Index,Mass,IdealMass
2859,471.08136600,471.08133478
2860,471.08943600,471.08942758
2861,471.09658400,471.09659577
2862,471.11435700,471.11441898
2863,471.11738000,471.11744369
2864,471.12558200,471.12565031
2865,471.13306800,471.13314054
2866,471.15072200,471.15080449
2867,471.15355900,471.15363725
2868,471.16194100,471.16200671
2869,471.16904600,471.16910109
2870,471.18716200,471.18719000
2871,471.22368500,471.22357550
2872,472.07343200,472.07340220
2873,472.08135800,472.08132818
2874,472.09189900,472.09186915
2875,472.10966500,472.10963510
2876,472.11771900,472.11768908
2877,472.12065400,472.12062407
2878,472.12823000,472.12820005
2879,472.14599500,472.14596500
2880,472.15410300,472.15407298
2881,472.15714200,472.15711197
2882,472.18239600,472.18236591
2883,472.19062900,472.19059888
2884,472.99943200,472.99936404
2885,473.05736600,473.05729804
2886,473.07596000,473.07587596
2887,473.08736200,473.08726809
2888,473.09378300,473.09368354
2889,473.09670500,473.09661355
2890,473.10479900,473.10472975
2891,473.11236700,473.11231850
2892,473.13006900,473.13006905
2893,473.14144200,473.14146193
2894,473.14867200,473.14870457
2895,473.16639100,473.16645455
2896,473.17764600,473.17769026
2897,473.18512800,473.18515943
2898,473.20283900,473.20284006
2899,473.23931900,473.23922557
2900,474.07101000,474.07096833
2901,474.07907100,474.07902925
2902,474.08894900,474.08890715
2903,474.09712100,474.09707907
2904,474.10760100,474.10755897
2905,474.11578900,474.11574689
2906,474.12536000,474.12531780
2907,474.13340000,474.13335772
2908,474.14388800,474.14384562
2909,474.15187800,474.15183554
2910,474.16170800,474.16166544
2911,474.16979700,474.16975437
2912,474.19815300,474.19811009
2913,474.20614100,474.20609801
2914,475.05515200,475.05527410
2915,475.06652600,475.06664810
2916,475.07282600,475.07294810
2917,475.08862500,475.08820423
2918,475.09157900,475.09121529
2919,475.10293800,475.10279368
2920,475.10935400,475.10933361
2921,475.12077200,475.12074518
2922,475.12803500,475.12800409
2923,475.14576000,475.14571911
2924,475.15724500,475.15722451
2925,475.16438600,475.16437819
2926,475.18208100,475.18210462
2927,475.20066400,475.20068788
2928,475.21846600,475.21849013
2929,476.08668200,476.08662122
2930,476.09477600,476.09471515
2931,476.12310800,476.12304689
2932,476.13130900,476.13124781
2933,476.14092400,476.14086273
2934,476.14928700,476.14922565
2935,476.15968800,476.15962655
2936,476.16755400,476.16749248
2937,476.18534200,476.18528032
2938,477.03420600,477.03381179
2939,477.06786300,477.06746879
2940,477.07090800,477.07057126
2941,477.08209800,477.08197244
2942,477.08860100,477.08859816
2943,477.10398900,477.10385430
2944,477.10716600,477.10707109
2945,477.11844200,477.11848832
2946,477.12485700,477.12498367
2947,477.14037800,477.14023980
2948,477.14351400,477.14340658
2949,477.16130200,477.16136918
2950,477.17681500,477.17662531
2951,477.17995300,477.17979396
2952,477.19774000,477.19775468
2953,477.21299400,477.21301082
2954,477.21624400,477.21626082
2955,478.06611300,478.06603268
2956,478.07412000,478.07403959
2957,478.09944300,478.09936232
2958,478.10258400,478.10250329
2959,478.11074000,478.11065920
2960,478.13565100,478.13556994
2961,478.13885700,478.13877590
2962,478.14681900,478.14673782
2963,478.17207200,478.17199055
2964,478.17504000,478.17495852
2965,478.18314900,478.18306743
2966,479.04997300,479.04984886
2967,479.08324300,479.08311886
2968,479.08639100,479.08626716
2969,479.09413400,479.09401091
2970,479.09765800,479.09753524
2971,479.11962500,479.11950436
2972,479.12284200,479.12271646
2973,479.13060900,479.13047164
2974,479.13434100,479.13419795
2975,479.15606600,479.15588987
2976,479.15930700,479.15913502
2977,479.19240500,479.19227537
2978,479.19570800,479.19559851
2979,479.22857000,479.22866088
2980,480.07853200,480.07846114
2981,480.08190900,480.08183821
2982,480.08984400,480.08977339
2983,480.11483700,480.11476697
2984,480.11808200,480.11801204
2985,480.12614600,480.12607622
2986,480.15118800,480.15111880
2987,480.15903500,480.15896597
2988,480.16247400,480.16240505
2989,480.18746500,480.18739662
2990,480.19862100,480.19855288
2991,481.06244400,481.06238341
2992,481.06569600,481.06563653
2993,481.09881700,481.09876892
2994,481.10214900,481.10209111
2995,481.11001400,481.10993294
2996,481.11373700,481.11364497
2997,481.13531000,481.13515443
2998,481.13858300,481.13843758
2999,481.14632600,481.14620459
3000,481.17158300,481.17153993
3001,481.17485900,481.17482718
3002,481.20784400,481.20792544
3003,481.21104000,481.21110976
3004,481.24436300,481.24431095
3005,482.09389500,482.09388518
3006,482.10211200,482.10210250
3007,482.10519200,482.10518262
3008,482.13032100,482.13031260
3009,482.13366900,482.13366073
3010,482.14150500,482.14149703
3011,482.16681100,482.16680401
3012,482.17478400,482.17477732
3013,482.17812300,482.17811645
3014,482.20311600,482.20311042
3015,483.04136600,483.04164797
3016,483.04488600,483.04514171
3017,483.07802500,483.07803348
3018,483.08137600,483.08137543
3019,483.08941700,483.08939472
3020,483.11450900,483.11441898
3021,483.11778000,483.11768985
3022,483.12575500,483.12566452
3023,483.15089600,483.15080449
3024,483.15409700,483.15400976
3025,483.16193300,483.16185622
3026,483.18723300,483.18719000
3027,483.22349900,483.22357550
3028,483.25988500,483.25996101
3029,484.07335100,484.07338748
3030,484.08158500,484.08162153
3031,484.10970000,484.10973669
3032,484.11765800,484.11769474
3033,484.12089500,484.12093176
3034,484.14596600,484.14600290
3035,484.15405400,484.15409095
3036,484.18232900,484.18236611
3037,484.19046200,484.19049915
3038,484.22657700,484.22661436
3039,485.05725900,485.05729804
3040,485.06049300,485.06053253
3041,485.07571500,485.07575683
3042,485.09363900,485.09368354
3043,485.09668100,485.09671716
3044,485.10504200,485.10505513
3045,485.11229800,485.11229115
3046,485.13012500,485.13006905
3047,485.14134500,485.14128058
3048,485.14865300,485.14858306
3049,485.16653800,485.16645455
3050,485.17781800,485.17778078
3051,485.18561500,485.18560974
3052,485.20277500,485.20284006
3053,485.23897900,485.23922557
3054,486.08886900,486.08889043
3055,486.09723500,486.09725624
3056,486.12529800,486.12531861
3057,486.13346900,486.13348943
3058,486.16159400,486.16161379
3059,486.16974600,486.16976561
3060,486.19803400,486.19805297
3061,486.20616300,486.20618179
3062,487.05524600,487.05531810
3063,487.07287600,487.07294810
3064,487.09144400,487.09153168
3065,487.10923100,487.10933361
3066,487.12045300,487.12053790
3067,487.12796600,487.12803905
3068,487.14567400,487.14571911
3069,487.15697400,487.15698861
3070,487.16436400,487.16435866
3071,487.18215800,487.18210462
3072,487.20063400,487.20056819
3073,487.21856800,487.21849013
3074,487.25498100,487.25487563
3075,488.08687100,488.08690183
3076,488.09494800,488.09497912
3077,488.10454000,488.10457147
3078,488.11267900,488.11271077
3079,488.12320900,488.12324115
3080,488.13128500,488.13131745
3081,488.14119600,488.14122881
3082,488.14928000,488.14931310
3083,488.17745900,488.17749313
3084,488.18542200,488.18545642
3085,488.22199700,488.22203275
3086,489.07085800,489.07082016
3087,489.08863600,489.08859816
3088,489.10727800,489.10723684
3089,489.12502800,489.12498367
3090,489.13649600,489.13647299
3091,489.14359900,489.14358919
3092,489.16134600,489.16136918
3093,489.17976300,489.17981533
3094,489.19767400,489.19775468
3095,489.21644200,489.21665122
3096,489.23381200,489.23414019
3097,490.06620200,490.06621726
3098,490.10229000,490.10230308
3099,490.11052800,490.11054058
3100,490.11955000,490.11956203
3101,490.12827300,490.12828451
3102,490.13549700,490.13550807
3103,490.13868100,490.13869188
3104,490.14692100,490.14693138
3105,490.15646200,490.15647180
3106,490.16462300,490.16463231
3107,490.18314500,490.18315319
3108,491.05010100,491.05013123
3109,491.08642900,491.08645923
3110,491.09779500,491.09782523
3111,491.10421800,491.10424823
3112,491.11953100,491.11950436
3113,491.12274400,491.12271120
3114,491.13414800,491.13409331
3115,491.14070100,491.14063373
3116,491.15919100,491.15912806
3117,491.17707800,491.17701924
3118,491.19559800,491.19550343
3119,491.21353400,491.21340475
3120,492.08155600,492.08147713
3121,492.08961100,492.08953188
3122,492.11472900,492.11464911
3123,492.11814100,492.11806101
3124,492.12622300,492.12614276
3125,492.15118300,492.15110200
3126,492.15466200,492.15458089
3127,492.16251600,492.16243465
3128,492.19893500,492.19885253
3129,493.06227500,493.06238341
3130,493.06560900,493.06568722
3131,493.09899300,493.09876892
3132,493.10214700,493.10192574
3133,493.10975900,493.10954455
3134,493.11353900,493.11332793
3135,493.13534600,493.13515443
3136,493.13859900,493.13840711
3137,493.17173500,493.17153993
3138,493.17495700,493.17477451
3139,493.20797900,493.20792544
3140,493.21130600,493.21125244
3141,494.09410800,494.09401922
3142,494.09753400,494.09744530
3143,494.10536400,494.10527548
3144,494.13060800,494.13052007
3145,494.13371300,494.13362514
3146,494.14188000,494.14179233
3147,494.16698500,494.16689792
3148,494.17840700,494.17832019
3149,494.20320000,494.20311376
3150,495.04507900,495.04495648
3151,495.07815600,495.07803348
3152,495.08134800,495.08122280
3153,495.09238400,495.09224956
3154,495.11457200,495.11441898
3155,495.11786700,495.11771747
3156,495.12563100,495.12548970
3157,495.15091900,495.15080449
3158,495.15416000,495.15405107
3159,495.16177300,495.16167717
3160,495.17077900,495.17069867
3161,495.18724200,495.18719000
3162,495.19046800,495.19043145
3163,495.22345400,495.22357550
3164,496.07329600,496.07321599
3165,496.08122900,496.08114886
3166,496.08465400,496.08457380
3167,496.10972900,496.10964837
3168,496.11787700,496.11779622
3169,496.12126000,496.12117917
3170,496.14612800,496.14604674
3171,496.15439600,496.15431460
3172,496.15748000,496.15739854
3173,496.18253300,496.18245111
3174,496.19062800,496.19054597
3175,496.19386700,496.19378492
3176,496.21918500,496.21910248
3177,496.22688800,496.22680535
3178,497.05736900,497.05729804
3179,497.06068000,497.06059224
3180,497.09394000,497.09368354
3181,497.09712300,497.09687351
3182,497.10517100,497.10493914
3183,497.13024600,497.13006905
3184,497.13350400,497.13333292
3185,497.14144700,497.14129025
3186,497.16656600,497.16645455
3187,497.16974500,497.16964087
3188,497.17767300,497.17758710
3189,497.20286800,497.20284006
3190,497.23917300,497.23922557
3191,498.08891800,498.08885380
3192,498.09710800,498.09704410
3193,498.12541600,498.12535313
3194,498.13358800,498.13352543
3195,498.13676100,498.13669854
3196,498.16182200,498.16176046
3197,498.16989200,498.16983075
3198,498.19805600,498.19799578
3199,498.20609200,498.20603208
3200,499.07286400,499.07294810
3201,499.07620000,499.07627100
3202,499.09155000,499.09156070
3203,499.10939300,499.10933361
3204,499.11254400,499.11248430
3205,499.12067600,499.12061552
3206,499.12793800,499.12787683
3207,499.14578200,499.14571911
3208,499.15701000,499.15694850
3209,499.16450400,499.16444343
3210,499.18216300,499.18210462
3211,499.21850100,499.21849013
3212,499.25491800,499.25487563
3213,500.10446300,500.10447219
3214,500.11280100,500.11281049
3215,500.14104300,500.14105352
3216,500.14902200,500.14903281
3217,500.15979600,500.15980720
3218,500.17739800,500.17740984
3219,500.18556900,500.18558114
3220,500.21396500,500.21397817
3221,500.22195100,500.22196446
3222,501.07074600,501.07087616
3223,501.08846800,501.08859816
3224,501.10002800,501.10015705
3225,501.10714500,501.10727337
3226,501.12485700,501.12498367
3227,501.13605900,501.13615880
3228,501.14345400,501.14353606
3229,501.16133000,501.16136918
3230,501.17266700,501.17267712
3231,501.17988500,501.17987662
3232,501.19780900,501.19775468
3233,501.23414400,501.23414019
3234,502.09208300,502.09212060
3235,502.10241200,502.10244948
3236,502.12000300,502.12004030
3237,502.12821600,502.12825321
3238,502.13849500,502.13853210
3239,502.14702100,502.14705801
3240,502.15663600,502.15667290
3241,502.16464100,502.16467782
3242,502.19289700,502.19293351
3243,502.20117000,502.20120643
3244,502.23787900,502.23791503
3245,503.06776200,503.06786272
3246,503.08666200,503.08667869
3247,503.09795900,503.09792547
3248,503.10431000,503.10424823
3249,503.12286600,503.12282184
3250,503.14066100,503.14063373
3251,503.15211600,503.15212902
3252,503.15921200,503.15924997
3253,503.17691900,503.17701924
3254,503.19560800,503.19574092
3255,503.21324100,503.21340475
3256,503.24990900,503.24979025
3257,504.08172600,504.08172280
3258,504.08959400,504.08959055
3259,504.11806600,504.11806165
3260,504.12618600,504.12618139
3261,504.13573700,504.13573209
3262,504.14430300,504.14429781
3263,504.15482100,504.15481548
3264,504.16252100,504.16251523
3265,504.17224600,504.17223993
3266,504.18051600,504.18050966
3267,505.06563000,505.06576629
3268,505.10202800,505.10216429
3269,505.11362600,505.11376229
3270,505.11976200,505.11989829
3271,505.13847100,505.13853788
3272,505.15628300,505.15628380
3273,505.17495900,505.17492164
3274,505.19274300,505.19266931
3275,505.21123300,505.21108768
3276,505.22927000,505.22905481
3277,506.09747200,506.09738277
3278,506.10543100,506.10534133
3279,506.13369100,506.13359976
3280,506.14173700,506.14164531
3281,506.16678200,506.16668892
3282,506.17804100,506.17794730
3283,507.04495400,507.04462498
3284,507.08143600,507.08110698
3285,507.09309900,507.09276998
3286,507.11474800,507.11441898
3287,507.11785800,507.11753605
3288,507.12906100,507.12876451
3289,507.15105100,507.15080449
3290,507.15423800,507.15400464
3291,507.18728700,507.18719000
3292,507.19043500,507.19035317
3293,507.22349800,507.22357550
3294,508.07672000,508.07658595
3295,508.08413500,508.08400107
3296,508.10977000,508.10963648
3297,508.11297600,508.11284253
3298,508.12104300,508.12090966
3299,508.14617000,508.14603707
3300,508.14955100,508.14941813
3301,508.15751700,508.15738425
3302,508.18226500,508.18213266
3303,508.19374000,508.19360784
3304,508.22674300,508.22661138
3305,509.05781400,509.05729804
3306,509.06081200,509.06032293
3307,509.09387600,509.09368354
3308,509.09706800,509.09687699
3309,509.10490000,509.10471255
3310,509.10827100,509.10808508
3311,509.13024500,509.13006905
3312,509.13338900,509.13322654
3313,509.14118400,509.14105500
3314,509.16647500,509.16645455
3315,509.16971100,509.16970086
3316,509.17767500,509.17769022
3317,509.20274500,509.20284006
3318,509.20619700,509.20629344
3319,509.23911600,509.23922557
3320,510.08919100,510.08914848
3321,510.10055300,510.10051137
3322,510.12531900,510.12527932
3323,510.13678400,510.13674523
3324,510.16180900,510.16177220
3325,510.17004200,510.17000585
3326,510.17314500,510.17310909
3327,510.19830300,510.19826908
3328,510.20619300,510.20615970
3329,511.07297800,511.07294810
3330,511.07648900,511.07646446
3331,511.10930800,511.10933361
3332,511.11260500,511.11263365
3333,511.12074700,511.12078315
3334,511.14566000,511.14571911
3335,511.14892900,511.14899032
3336,511.15679400,511.15686062
3337,511.18202100,511.18210462
3338,511.19282800,511.19289279
3339,511.21847000,511.21849013
3340,511.25478100,511.25487563
3341,512.10481100,512.10484388
3342,512.11600800,512.11604077
3343,512.14106300,512.14109552
3344,512.14933500,512.14936744
3345,512.17749200,512.17752416
3346,512.18555600,512.18558808
3347,512.21375400,512.21378580
3348,512.22164100,512.22167272
3349,512.25825600,512.25828736
3350,513.05242900,513.05221266
3351,513.08861000,513.08859816
3352,513.10718500,513.10721333
3353,513.12491700,513.12498367
3354,513.13618300,513.13627030
3355,513.14357100,513.14367183
3356,513.16123600,513.16136918
3357,513.17258300,513.17271166
3358,513.18021100,513.18033662
3359,513.19763600,513.19775468
3360,513.23409500,513.23414019
3361,514.09200200,514.09201097
3362,514.12030300,514.12031156
3363,514.12841000,514.12841845
3364,514.13868900,514.13869730
3365,514.15672700,514.15673504
3366,514.16482000,514.16482792
3367,514.19305700,514.19306452
3368,514.20127200,514.20127940
3369,514.22962500,514.22963199
3370,514.23748800,514.23749488
3371,515.06793900,515.06786272
3372,515.08656700,515.08648535
3373,515.10433500,515.10424823
3374,515.11554700,515.11548881
3375,515.12287400,515.12283448
3376,515.14062800,515.14063373
3377,515.15191300,515.15194033
3378,515.15927100,515.15931242
3379,515.17694400,515.17701924
3380,515.18830400,515.18838502
3381,515.19553600,515.19562070
3382,515.21331100,515.21340475
3383,515.24984000,515.24979025
3384,516.09943300,516.09940873
3385,516.10761200,516.10758758
3386,516.11791800,516.11789338
3387,516.12597900,516.12595423
3388,516.13584100,516.13581604
3389,516.14384300,516.14381789
3390,516.17227900,516.17225335
3391,516.18042900,516.18040319
3392,516.20864300,516.20861665
3393,516.21679100,516.21676450
3394,517.06585400,517.06579679
3395,517.08357000,517.08351279
3396,517.10219700,517.10211550
3397,517.12000300,517.11989829
3398,517.13867300,517.13857163
3399,517.15638200,517.15628380
3400,517.17490200,517.17480355
3401,517.19276800,517.19266931
3402,517.21110800,517.21112878
3403,517.22891800,517.22905481
3404,518.09754200,518.09751609
3405,518.10539500,518.10536924
3406,518.12290900,518.12288359
3407,518.13393500,518.13390980
3408,518.14192800,518.14190296
3409,518.15131000,518.15128515
3410,518.15950000,518.15947531
3411,518.16984100,518.16981651
3412,518.17783300,518.17780867
3413,518.18790700,518.18788287
3414,518.19581400,518.19579002
3415,518.23208500,518.23206173
3416,519.08136100,519.08150736
3417,519.11770000,519.11784636
3418,519.13540200,519.13554836
3419,519.15419000,519.15423289
3420,519.17198900,519.17193386
3421,519.19055400,519.19047314
3422,519.20842500,519.20831937
3423,519.22695100,519.22684537
3424,520.11324100,520.11326496
3425,520.12117000,520.12119420
3426,520.14950400,520.14952907
3427,520.15759300,520.15761832
3428,520.18587600,520.18590218
3429,520.19398600,520.19401243
3430,520.21104500,520.21107195
3431,521.06066200,521.06069406
3432,521.09714200,521.09717406
3433,521.13347300,521.13350506
3434,521.16971600,521.16974806
3435,521.20280800,521.20284006
3436,521.20603100,521.20606763
3437,521.23914200,521.23922557
3438,522.09259600,522.09259924
3439,522.10034500,522.10034775
3440,522.12855000,522.12855099
3441,522.13657400,522.13657449
3442,522.16163700,522.16163592
3443,522.17304300,522.17304120
3444,522.19794500,522.19794164
3445,522.20940200,522.20939793
3446,523.07614400,523.07611261
3447,523.10936500,523.10933361
3448,523.11264200,523.11260939
3449,523.12040600,523.12037051
3450,523.14576400,523.14571911
3451,523.14897600,523.14892385
3452,523.15705800,523.15698756
3453,523.18223200,523.18210462
3454,523.18540400,523.18527867
3455,523.21859400,523.21849013
3456,523.25489300,523.25487563
3457,524.10454800,524.10446851
3458,524.11610200,524.11602233
3459,524.14114000,524.14105993
3460,524.15236800,524.15228776
3461,524.17761000,524.17752936
3462,524.18544900,524.18536824
3463,524.21392900,524.21384779
3464,524.22220800,524.22212666
3465,525.05530800,525.05518016
3466,525.08872600,525.08859816
3467,525.12508400,525.12498367
3468,525.12840000,525.12829589
3469,525.13628100,525.13616792
3470,525.16151100,525.16136918
3471,525.17272600,525.17258742
3472,525.18102300,525.18088681
3473,525.19788600,525.19775468
3474,525.23414900,525.23414019
3475,525.27059400,525.27052570
3476,526.12037300,526.12029809
3477,526.13163300,526.13155835
3478,526.15675900,526.15668492
3479,526.16477500,526.16470111
3480,526.19298500,526.19291175
3481,526.20112500,526.20105194
3482,526.22967200,526.22959959
3483,526.23774000,526.23766778
3484,527.06807600,527.06786272
3485,527.10444400,527.10424823
3486,527.12267400,527.12254637
3487,527.14069400,527.14063373
3488,527.15189600,527.15186522
3489,527.15968900,527.15967872
3490,527.17698400,527.17701924
3491,527.18803200,527.18808016
3492,527.19663900,527.19669723
3493,527.21332700,527.21340475
3494,527.24974100,527.24979025
3495,528.09939800,528.09936839
3496,528.10824800,528.10821860
3497,528.13597300,528.13594423
3498,528.14404500,528.14401642
3499,528.17226300,528.17223507
3500,528.18034800,528.18032025
3501,528.20866000,528.20863290
3502,528.21659400,528.21656708
3503,529.08372000,529.08351279
3504,529.10244300,529.10237028
3505,529.11984600,529.11989829
3506,529.13107700,529.13112821
3507,529.13875700,529.13880748
3508,529.15623500,529.15628380
3509,529.16745400,529.16751901
3510,529.17504200,529.17511798
3511,529.19256800,529.19266931
3512,529.21082600,529.21090050
3513,529.22900700,529.22905481
3514,529.26551300,529.26544032
3515,530.11511900,530.11514307
3516,530.12327600,530.12330032
3517,530.13468300,530.13470767
3518,530.15150600,530.15153119
3519,530.15972200,530.15974744
3520,530.18783300,530.18785931
3521,530.19586700,530.19589356
3522,530.22395800,530.22398542
3523,530.23228600,530.23231368
3524,531.08129700,531.08134385
3525,531.09911600,531.09916285
3526,531.11782900,531.11784120
3527,531.13556900,531.13554836
3528,531.15419500,531.15422955
3529,531.17184700,531.17193386
3530,531.18360400,531.18369555
3531,531.19060600,531.19070034
3532,531.20821800,531.20831937
3533,531.22764400,531.22772804
3534,531.24463600,531.24470488
3535,532.11273200,532.11280292
3536,532.13125000,532.13132120
3537,532.13880600,532.13887731
3538,532.14930500,532.14937647
3539,532.15707500,532.15714659
3540,532.16711600,532.16718774
3541,532.17525500,532.17532686
3542,532.19384300,532.19391514
3543,532.20322000,532.20329229
3544,532.21162700,532.21169941
3545,533.09709500,533.09745991
3546,533.11444800,533.11481291
3547,533.13345400,533.13358903
3548,533.15127900,533.15119842
3549,533.16977800,533.16973844
3550,533.18758400,533.18758393
3551,533.20613200,533.20616436
3552,533.22390600,533.22396943
3553,533.24230100,533.24236443
3554,534.12884100,534.12881933
3555,534.13687700,534.13685442
3556,534.15454100,534.15451642
3557,534.16502400,534.16499824
3558,534.17335700,534.17333030
3559,534.20918200,534.20915124
3560,535.07618000,535.07601699
3561,535.11277500,535.11261199
3562,535.14926000,535.14909699
3563,535.18548300,535.18531999
3564,535.20339700,535.20323399
3565,535.22191200,535.22176106
3566,535.25500500,535.25487563
3567,536.10808400,536.10799307
3568,536.11668600,536.11659561
3569,536.14446100,536.14437236
3570,536.15262600,536.15253787
3571,536.17789600,536.17780946
3572,536.18895200,536.18886615
3573,537.09198700,537.09184368
3574,537.12831600,537.12817268
3575,537.13652200,537.13637868
3576,537.16467500,537.16453168
3577,537.19789800,537.19775468
3578,537.23428300,537.23414019
3579,537.27030000,537.27052570
3580,538.12050300,538.12047217
3581,538.13143500,538.13140404
3582,538.15661700,538.15658574
3583,538.16780000,538.16776860
3584,538.19272000,538.19268830
3585,538.20129400,538.20126220
3586,538.23771100,538.23767876
3587,539.07079800,539.07040223
3588,539.10464400,539.10424823
3589,539.14069300,539.14063373
3590,539.15152700,539.15151243
3591,539.16025400,539.16027544
3592,539.17692900,539.17701924
3593,539.18809300,539.18818554
3594,539.21330700,539.21340475
3595,539.24974100,539.24979025
3596,540.13612000,540.13602320
3597,540.14403500,540.14393776
3598,540.17238000,540.17228118
3599,540.18040100,540.18030174
3600,540.20856900,540.20846817
3601,540.21664500,540.21654373
3602,540.24532500,540.24522213
3603,540.25288200,540.25277871
3604,541.08379200,541.08351279
3605,541.12007900,541.11989829
3606,541.13128000,541.13110468
3607,541.13858700,541.13841520
3608,541.15644700,541.15628380
3609,541.16766000,541.16750559
3610,541.17554400,541.17539577
3611,541.19280400,541.19266931
3612,541.20370200,541.20356267
3613,541.22920500,541.22905481
3614,541.26545900,541.26544032
3615,542.11491600,542.11488934
3616,542.12417200,542.12414660
3617,542.13368000,542.13365589
3618,542.15142700,542.15140531
3619,542.15971200,542.15969143
3620,542.18788900,542.18787226
3621,542.19584100,542.19582534
3622,542.22430900,542.22429721
3623,542.23268200,542.23267135
3624,543.08118300,543.08136185
3625,543.09898400,543.09916285
3626,543.11784700,543.11793582
3627,543.13554400,543.13554836
3628,543.14667900,543.14671512
3629,543.15421100,543.15426861
3630,543.17182600,543.17193386
3631,543.18299100,543.18310393
3632,543.19067900,543.19079542
3633,543.20819500,543.20831937
3634,543.24458800,543.24470488
3635,543.28090600,543.28109038
3636,544.11276400,544.11282538
3637,544.13115900,544.13121922
3638,544.13882100,544.13888074
3639,544.16743500,544.16749294
3640,544.17532800,544.17538544
3641,544.20358000,544.20363566
3642,544.21176800,544.21182315
3643,544.24838400,544.24843684
3644,545.09703300,545.09721991
3645,545.11462600,545.11481291
3646,545.13343700,545.13358651
3647,545.15108400,545.15119842
3648,545.16257400,545.16265018
3649,545.16985400,545.16990596
3650,545.18759100,545.18758393
3651,545.20641800,545.20634467
3652,545.22410500,545.22396943
3653,545.26054500,545.26035494
3654,546.12857900,546.12854199
3655,546.13704300,546.13700572
3656,546.14623200,546.14619442
3657,546.15451000,546.15447215
3658,546.18252500,546.18248623
3659,546.19078500,546.19074596
3660,546.21934300,546.21930303
3661,546.22711200,546.22707178
3662,547.07624400,547.07633598
3663,547.11269100,547.11278298
3664,547.13037100,547.13046298
3665,547.14920100,547.14916627
3666,547.16700300,547.16684849
3667,547.18556600,547.18542144
3668,547.20336900,547.20323399
3669,547.22169700,547.22158545
3670,547.23970800,547.23961950
3671,548.14421500,548.14421433
3672,548.15235300,548.15235293
3673,548.18040100,548.18040300
3674,548.18897800,548.18898063
3675,549.09202800,549.09220504
3676,549.12851100,549.12868804
3677,549.14593600,549.14611304
3678,549.16481600,549.16495498
3679,549.18239500,549.18249855
3680,549.20103900,549.20117103
3681,549.21872500,549.21888406
3682,549.23427200,549.23414019
3683,550.13155800,550.13164555
3684,550.15716500,550.15725284
3685,550.16802800,550.16811597
3686,550.19347900,550.19356725
3687,550.20456300,550.20465138
3688,551.10758900,551.10760975
3689,551.11943000,551.11945075
3690,551.14400100,551.14402175
3691,551.18018000,551.18020075
3692,551.21338400,551.21340475
3693,551.24961100,551.24979025
3694,552.11078800,552.11079206
3695,552.13603900,552.13604031
3696,552.14698400,552.14698411
3697,552.17221600,552.17221336
3698,552.18373200,552.18372810
3699,552.20895900,552.20895235
3700,552.21689500,552.21688749
3701,553.08409000,553.08351279
3702,553.12323300,553.12286072
3703,553.13124600,553.13091567
3704,553.15648200,553.15628380
3705,553.16762300,553.16748282
3706,553.19267900,553.19266931
3707,553.20379100,553.20381884
3708,553.21226300,553.21231947
3709,553.22894200,553.22905481
3710,553.26533400,553.26544032
3711,554.11516000,554.11504965
3712,554.15157200,554.15146177
3713,554.15961300,554.15950279
3714,554.18795600,554.18784588
3715,554.19597800,554.19586790
3716,554.22439200,554.22428199
3717,554.23245900,554.23234901
3718,555.09953100,555.09916285
3719,555.13570200,555.13554836
3720,555.14684900,555.14670042
3721,555.15499300,555.15484811
3722,555.17207100,555.17193386
3723,555.18341000,555.18331086
3724,555.19108300,555.19100956
3725,555.20833500,555.20831937
3726,555.21954900,555.21955824
3727,555.22738700,555.22741362
3728,555.24464000,555.24470488
3729,555.28112300,555.28109038
3730,556.13053700,556.13042269
3731,556.13878600,556.13867162
3732,556.16702700,556.16691241
3733,556.17530300,556.17518834
3734,556.20364400,556.20352912
3735,556.21170500,556.21159006
3736,556.23996100,556.23984584
3737,556.24809300,556.24797778
3738,557.11499300,557.11481291
3739,557.13339600,557.13323034
3740,557.15135000,557.15119842
3741,557.16243700,557.16228436
3742,557.17036200,557.17020860
3743,557.18773900,557.18758393
3744,557.19906600,557.19892605
3745,557.20671600,557.20658626
3746,557.22407600,557.22396943
3747,557.26037400,557.26035494
3748,558.12869900,558.12861797
3749,558.14624200,558.14616174
3750,558.15459700,558.15451711
3751,558.16412500,558.16404553
3752,558.18276700,558.18268835
3753,558.19076100,558.19068270
3754,558.21903400,558.21895695
3755,558.22720500,558.22712831
3756,558.26362000,558.26354491
3757,559.04368100,559.04371498
3758,559.05969100,559.05972498
3759,559.09007200,559.09010598
3760,559.11246600,559.11249998
3761,559.13042900,559.13046298
3762,559.14911500,559.14911336
3763,559.16688400,559.16684849
3764,559.17830700,559.17826443
3765,559.18569200,559.18564487
3766,559.20329200,559.20323399
3767,559.21482900,559.21476450
3768,559.22218500,559.22211636
3769,559.23969800,559.23961950
3770,559.51191700,559.51191465
3771,560.13420700,560.13426587
3772,560.14455400,560.14461389
3773,560.16220700,560.16226863
3774,560.17028900,560.17035142
3775,560.18071200,560.18077545
3776,560.19837500,560.19844019
3777,560.20662400,560.20669000
3778,560.23445100,560.23451974
3779,561.09147000,561.09156204
3780,561.12820000,561.12829204
3781,561.14602100,561.14611304
3782,561.16462400,561.16477374
3783,561.18229400,561.18249855
3784,561.20096600,561.20117081
3785,561.21867900,561.21888406
3786,561.23732500,561.23750370
3787,561.25511600,561.25526956
3788,562.12334700,562.12333581
3789,562.13154100,562.13152826
3790,562.14147200,562.14145738
